a,b,theta,Rt,A2,E,E_p1,E_t,machine_type,status,file_name
6.0,7.7,65,1.9,10,-38.64709341013804,-5.784330704016611,-6.769608000526205,3,Done,anthracene_theta=65_Rt=1.9_A2=10_a=6.0_b=7.7.log
5.8,7.5,65,1.9,11,-37.97642076271586,-6.106046296074055,-6.441082042641938,3,Done,anthracene_theta=65_Rt=1.9_A2=11_a=5.8_b=7.5.log
5.8,7.6,65,1.9,11,-38.38575808564201,-6.106046296074055,-6.543416373373475,3,Done,anthracene_theta=65_Rt=1.9_A2=11_a=5.8_b=7.6.log
5.8,7.7,65,1.9,11,-38.54033136903308,-6.106046296074055,-6.582059694221243,3,Done,anthracene_theta=65_Rt=1.9_A2=11_a=5.8_b=7.7.log
5.9,7.7,65,1.9,11,-38.6516441127751,-6.032863569562323,-6.646479243412614,3,Done,anthracene_theta=65_Rt=1.9_A2=11_a=5.9_b=7.7.log
6.0,7.7,65,1.9,11,-38.40815266198479,-5.823724526795559,-6.690175902098417,3,Done,anthracene_theta=65_Rt=1.9_A2=11_a=6.0_b=7.7.log
5.8,7.5,65,1.9,12,-37.13795947050676,-6.160906985169277,-6.204036375042051,3,Done,anthracene_theta=65_Rt=1.9_A2=12_a=5.8_b=7.5.log
5.8,7.6,65,1.9,12,-37.73301967326552,-6.160906985169277,-6.352801425731741,3,Done,anthracene_theta=65_Rt=1.9_A2=12_a=5.8_b=7.6.log
5.8,7.7,65,1.9,12,-38.046084412839264,-6.160906985169277,-6.431067610625178,3,Done,anthracene_theta=65_Rt=1.9_A2=12_a=5.8_b=7.7.log
5.9,7.7,65,1.9,12,-38.22636050567962,-6.075814119190909,-6.518683066824451,3,Done,anthracene_theta=65_Rt=1.9_A2=12_a=5.9_b=7.7.log
6.0,7.7,65,1.9,12,-38.05551463272423,-5.859490086790174,-6.584133614785969,3,Done,anthracene_theta=65_Rt=1.9_A2=12_a=6.0_b=7.7.log
5.9,7.7,65,1.8,13,-37.71140320878476,-6.107523454469629,-6.374089074961376,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=5.9_b=7.7.log
6.0,7.7,65,1.8,13,-37.64222650649026,-5.889918046770617,-6.465597603237256,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=6.0_b=7.7.log
6.1,7.7,65,1.8,13,-37.33702070266008,-5.599318165681325,-6.534596092824359,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=6.1_b=7.7.log
5.8,7.8,65,1.9,11,-38.48321038833819,-6.106046296074055,-6.567779449047521,3,Done,anthracene_theta=65_Rt=1.9_A2=11_a=5.8_b=7.8.log
5.9,7.8,65,1.9,11,-38.48956831917167,-6.032863569562323,-6.605960295011755,3,Done,anthracene_theta=65_Rt=1.9_A2=11_a=5.9_b=7.8.log
6.0,7.8,65,1.9,11,-38.15226161433384,-5.823724526795559,-6.62620314018568,3,Done,anthracene_theta=65_Rt=1.9_A2=11_a=6.0_b=7.8.log
5.8,7.8,65,1.9,12,-38.12423199787736,-6.160906985169277,-6.4506045068847016,3,Done,anthracene_theta=65_Rt=1.9_A2=12_a=5.8_b=7.8.log
5.9,7.8,65,1.9,12,-38.18720639124513,-6.075814119190909,-6.508894538215827,3,Done,anthracene_theta=65_Rt=1.9_A2=12_a=5.9_b=7.8.log
6.0,7.8,65,1.9,12,-37.91092126863077,-5.859490086790174,-6.547985273762606,3,Done,anthracene_theta=65_Rt=1.9_A2=12_a=6.0_b=7.8.log
5.8,7.6,65,1.8,13,-36.92204834008589,-6.196109041222371,-6.132457564410288,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=5.8_b=7.6.log
5.8,7.7,65,1.8,13,-37.427239070879295,-6.196109041222371,-6.258755247108638,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=5.8_b=7.7.log
5.8,7.8,65,1.8,13,-37.66825311118737,-6.196109041222371,-6.319008757185657,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=5.8_b=7.8.log
5.9,7.8,65,1.8,13,-37.81933492887765,-6.107523454469629,-6.401072004984599,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=5.9_b=7.8.log
6.0,7.8,65,1.8,13,-37.62992731085978,-5.889918046770617,-6.462522804329637,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=6.0_b=7.8.log
5.8,7.9,65,1.8,13,-37.68904377263971,-6.196109041222371,-6.324206422548741,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=5.8_b=7.9.log
5.9,7.9,65,1.8,13,-37.72796947299503,-6.107523454469629,-6.378230641013943,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=5.9_b=7.9.log
6.0,7.9,65,1.8,13,-37.437362061813474,-5.889918046770617,-6.41438149206806,3,Done,anthracene_theta=65_Rt=1.8_A2=13_a=6.0_b=7.9.log
6.0,7.2,65,2.2,2,-40.05211591022089,-5.501432880875655,-7.2623125371173956,3,Done,anthracene_theta=65_Rt=2.2_A2=2_a=6_b=7.2.log
6.0,7.2,65,2.2,3,-40.08935486408882,-5.521774245076813,-7.261451593483798,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=6_b=7.2.log
6.0,7.2,65,2.1,4,-40.028330771718174,-5.548897737287916,-7.232633824285585,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=6_b=7.2.log
6.0,7.2,65,2.1,5,-39.88714102189988,-5.581550847622566,-7.181009831663687,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=6_b=7.2.log
6.0,7.2,65,2.1,6,-39.61742969369516,-5.618573937565088,-7.095070454641245,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=6_b=7.2.log
5.9,7.1,65,2.2,2,-39.75041161314584,-5.572059131460264,-7.151573337556329,3,Done,anthracene_theta=65_Rt=2.2_A2=2_a=5.9_b=7.1.log
5.9,7.2,65,2.2,2,-40.02617464726791,-5.572059131460264,-7.220514096086845,3,Done,anthracene_theta=65_Rt=2.2_A2=2_a=5.9_b=7.2.log
5.9,7.3,65,2.2,2,-40.02750998851843,-5.572059131460264,-7.220847931399476,3,Done,anthracene_theta=65_Rt=2.2_A2=2_a=5.9_b=7.3.log
6.0,7.1,65,2.2,2,-39.917324252659455,-5.501432880875655,-7.2286146227270365,3,Done,anthracene_theta=65_Rt=2.2_A2=2_a=6_b=7.1.log
6.0,7.3,65,2.2,2,-39.936478367773816,-5.501432880875655,-7.233403151505627,3,Done,anthracene_theta=65_Rt=2.2_A2=2_a=6_b=7.3.log
6.1,7.1,65,2.2,2,-39.69287647563033,-5.29599740204867,-7.275220417883247,3,Done,anthracene_theta=65_Rt=2.2_A2=2_a=6.1_b=7.1.log
6.1,7.2,65,2.2,2,-39.70353912538849,-5.29599740204867,-7.277886080322787,3,Done,anthracene_theta=65_Rt=2.2_A2=2_a=6.1_b=7.2.log
6.1,7.3,65,2.2,2,-39.4865135375876,-5.29599740204867,-7.223629683372565,3,Done,anthracene_theta=65_Rt=2.2_A2=2_a=6.1_b=7.3.log
5.9,7.1,65,2.2,3,-39.72117968671955,-5.602120625437237,-7.129234608961269,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=5.9_b=7.1.log
5.9,7.2,65,2.2,3,-40.05509281833656,-5.602120625437237,-7.212712891865522,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=5.9_b=7.2.log
5.9,7.3,65,2.2,3,-40.10609683115035,-5.602120625437237,-7.22546389506897,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=5.9_b=7.3.log
6.0,7.1,65,2.2,3,-39.89931471575983,-5.521774245076813,-7.213941556401551,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=6_b=7.1.log
6.0,7.3,65,2.2,3,-40.02048689615913,-5.521774245076813,-7.244234601501375,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=6_b=7.3.log
6.1,7.1,65,2.2,3,-39.69082828331739,-5.310269489418715,-7.267572326119989,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=6.1_b=7.1.log
6.1,7.2,65,2.2,3,-39.753963319119066,-5.310269489418715,-7.283356085070409,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=6.1_b=7.2.log
6.1,7.3,65,2.2,3,-39.58073290856555,-5.310269489418715,-7.24004848243203,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=6.1_b=7.3.log
5.9,7.1,65,2.1,4,-39.48114707204513,-5.642264950321987,-7.0491542928502895,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=5.9_b=7.1.log
5.9,7.2,65,2.1,4,-39.95610688114539,-5.642264950321987,-7.167894245125353,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=5.9_b=7.2.log
5.9,7.3,65,2.1,4,-40.12599391839467,-5.642264950321987,-7.210366004437674,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=5.9_b=7.3.log
6.0,7.1,65,2.1,4,-39.70646583195776,-5.548897737287916,-7.152167589345481,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=6_b=7.1.log
6.0,7.3,65,2.1,4,-40.0695481384173,-5.548897737287916,-7.242938165960368,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=6_b=7.3.log
6.1,7.1,65,2.1,4,-39.55109686683864,-5.3294273698702455,-7.223060531774536,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=6.1_b=7.1.log
6.1,7.2,65,2.1,4,-39.7368975575082,-5.3294273698702455,-7.269510704441927,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=6.1_b=7.2.log
6.1,7.3,65,2.1,4,-39.66507276264019,-5.3294273698702455,-7.251554505724925,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=6.1_b=7.3.log
5.9,7.1,65,2.1,5,-39.2246686744038,-5.690765197970904,-6.960784569615498,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=5.9_b=7.1.log
5.9,7.2,65,2.1,5,-39.79541913955472,-5.690765197970904,-7.103472185903229,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=5.9_b=7.2.log
5.9,7.3,65,2.1,5,-40.04875496705063,-5.690765197970904,-7.1668061427772045,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=5.9_b=7.3.log
6.0,7.1,65,2.1,5,-39.47464355826378,-5.581550847622566,-7.077885465754662,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=6_b=7.1.log
6.0,7.3,65,2.1,5,-40.0066113951616,-5.581550847622566,-7.210877424979117,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=6_b=7.3.log
6.1,7.1,65,2.1,5,-39.35336093534716,-5.352650259854272,-7.162015103909653,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=6.1_b=7.1.log
6.1,7.2,65,2.1,5,-39.62472135922872,-5.352650259854272,-7.229855209880043,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=6.1_b=7.2.log
6.1,7.3,65,2.1,5,-39.62587848771364,-5.352650259854272,-7.230144492001273,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=6.1_b=7.3.log
5.9,7.1,65,2.1,6,-38.80248496634886,-5.745624632341787,-6.827808925416321,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=5.9_b=7.1.log
5.9,7.2,65,2.1,6,-39.49573542433791,-5.745624632341787,-7.001121539913584,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=5.9_b=7.2.log
5.9,7.3,65,2.1,6,-39.85545678646304,-5.745624632341787,-7.091051880444866,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=5.9_b=7.3.log
6.0,7.1,65,2.1,6,-39.08966115280055,-5.618573937565088,-6.963128319417592,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=6_b=7.1.log
6.0,7.3,65,2.1,6,-39.83657877589576,-5.618573937565088,-7.149857725191396,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=6_b=7.3.log
6.1,7.1,65,2.1,6,-39.01571286446415,-5.3790885109920055,-7.0643839606200345,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=6.1_b=7.1.log
6.1,7.2,65,2.1,6,-39.39565259893425,-5.3790885109920055,-7.159368894237559,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=6.1_b=7.2.log
6.1,7.3,65,2.1,6,-39.489982412196696,-5.3790885109920055,-7.182951347553171,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=6.1_b=7.3.log
5.8,7.2,65,2.2,3,-39.497324279509485,-5.480220532859676,-7.134220803447533,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=5.8_b=7.2.log
5.8,7.3,65,2.2,3,-39.68476151651703,-5.480220532859676,-7.181080112699419,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=5.8_b=7.3.log
5.8,7.4,65,2.2,3,-39.620341340079904,-5.480220532859676,-7.164975068590138,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=5.8_b=7.4.log
5.9,7.4,65,2.2,3,-39.92847134009935,-5.602120625437237,-7.181057522306219,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=5.9_b=7.4.log
6.0,7.4,65,2.2,3,-39.744623460806906,-5.521774245076813,-7.17526874266332,3,Done,anthracene_theta=65_Rt=2.2_A2=3_a=6.0_b=7.4.log
5.8,7.2,65,2.1,4,-39.368790151551366,-5.539590508909896,-7.0724022834328935,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=5.8_b=7.2.log
5.8,7.3,65,2.1,4,-39.68393571372144,-5.539590508909896,-7.151188673975412,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=5.8_b=7.3.log
5.8,7.4,65,2.1,4,-39.72681472636759,-5.539590508909896,-7.16190842713695,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=5.8_b=7.4.log
5.9,7.4,65,2.1,4,-40.04718368244357,-5.642264950321987,-7.1906634454499,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=5.9_b=7.4.log
6.0,7.4,65,2.1,4,-39.88420678512193,-5.548897737287916,-7.196602827636525,3,Done,anthracene_theta=65_Rt=2.1_A2=4_a=6.0_b=7.4.log
5.8,7.2,65,2.1,5,-39.200120482826605,-5.611411538440734,-6.994324351486284,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=5.8_b=7.2.log
5.8,7.3,65,2.1,5,-39.60404616035521,-5.611411538440734,-7.095305770868436,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=5.8_b=7.3.log
5.8,7.4,65,2.1,5,-39.72447034926154,-5.611411538440734,-7.125411818095017,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=5.8_b=7.4.log
5.9,7.4,65,2.1,5,-40.04218368208967,-5.690765197970904,-7.165163321536966,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=5.9_b=7.4.log
6.0,7.4,65,2.1,5,-39.88814754784107,-5.581550847622566,-7.181261463148985,3,Done,anthracene_theta=65_Rt=2.1_A2=5_a=6.0_b=7.4.log
5.8,7.2,65,2.1,6,-38.88304219022393,-5.692500890698284,-6.874510102206841,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=5.8_b=7.2.log
5.8,7.3,65,2.1,6,-39.40065259882249,-5.692500890698284,-7.00391270435648,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=5.8_b=7.3.log
5.8,7.4,65,2.1,6,-39.61987447249703,-5.692500890698284,-7.058718172775116,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=5.8_b=7.4.log
5.9,7.4,65,2.1,6,-39.940983889158815,-5.745624632341787,-7.11243365611881,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=5.9_b=7.4.log
6.0,7.4,65,2.1,6,-39.80371231189929,-5.618573937565088,-7.141641109192278,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=6.0_b=7.4.log
5.8,7.5,65,2.1,6,-39.59352407231927,-5.692500890698284,-7.052130572730675,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=5.8_b=7.5.log
5.9,7.5,65,2.1,6,-39.80248239217326,-5.745624632341787,-7.0778082818724215,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=5.9_b=7.5.log
6.0,7.5,65,2.1,6,-39.566543652443215,-5.618573937565088,-7.08234894432826,3,Done,anthracene_theta=65_Rt=2.1_A2=6_a=6.0_b=7.5.log
5.9,7.2,65,2.2,0,-39.61930469307117,-5.547135689179413,-7.131258328678086,3,Done,anthracene_theta=65_a=5.9_b=7.2_Rt=2.2_A2=0.log
5.9,7.2,65,2.4,0,-39.64357426995412,-5.547135689179413,-7.137325722898822,3,Done,anthracene_theta=65_a=5.9_b=7.2_Rt=2.4_A2=0.log
6.0,7.2,65,2.1,1,-39.77226653066464,-5.488816164783202,-7.198658550274558,3,Done,anthracene_theta=65_a=6.0_b=7.2_Rt=2.1_A2=1.log
6.0,7.2,65,2.3,1,-39.90119222528301,-5.488816164783202,-7.230889973929152,3,Done,anthracene_theta=65_a=6.0_b=7.2_Rt=2.3_A2=1.log
6.0,7.2,65,2.1,2,-39.965052663348615,-5.501432880875655,-7.2405467253993265,3,Done,anthracene_theta=65_a=6.0_b=7.2_Rt=2.1_A2=2.log
6.0,7.2,65,2.3,2,-39.99093619501218,-5.501432880875655,-7.247017608315218,3,Done,anthracene_theta=65_a=6.0_b=7.2_Rt=2.3_A2=2.log
5.9,7.3,65,2.1,3,-40.09955817647278,-5.602120625437237,-7.223829231399577,3,Done,anthracene_theta=65_a=5.9_b=7.3_Rt=2.1_A2=3.log
5.9,7.3,65,2.3,3,-39.97043167916127,-5.602120625437237,-7.191547607071698,3,Done,anthracene_theta=65_a=5.9_b=7.3_Rt=2.3_A2=3.log
5.9,7.3,65,2.0,4,-40.02686741854996,-5.642264950321987,-7.185584379476495,3,Done,anthracene_theta=65_a=5.9_b=7.3_Rt=2.0_A2=4.log
5.9,7.3,65,2.2,4,-40.08653357927688,-5.642264950321987,-7.200500919658225,3,Done,anthracene_theta=65_a=5.9_b=7.3_Rt=2.2_A2=4.log
5.9,7.3,65,2.0,5,-39.98781119612977,-5.690765197970904,-7.15157020004699,3,Done,anthracene_theta=65_a=5.9_b=7.3_Rt=2.0_A2=5.log
5.9,7.3,65,2.2,5,-39.95795678044669,-5.690765197970904,-7.144106596126221,3,Done,anthracene_theta=65_a=5.9_b=7.3_Rt=2.2_A2=5.log
5.9,7.4,65,2.0,6,-39.96329312562011,-5.745624632341787,-7.118010965234134,3,Done,anthracene_theta=65_a=5.9_b=7.4_Rt=2.0_A2=6.log
5.9,7.4,65,2.2,6,-39.7820330967661,-5.745624632341787,-7.072695958020631,3,Done,anthracene_theta=65_a=5.9_b=7.4_Rt=2.2_A2=6.log
5.9,7.4,65,1.9,7,-39.72226402373053,-5.804502640501596,-7.028314685681835,3,Done,anthracene_theta=65_a=5.9_b=7.4_Rt=1.9_A2=7.log
5.9,7.4,65,2.1,7,-39.72917918441817,-5.804502640501596,-7.030043475853745,3,Done,anthracene_theta=65_a=5.9_b=7.4_Rt=2.1_A2=7.log
5.9,7.5,65,1.9,8,-39.58695278759114,-5.8650648857001215,-6.964205754047725,3,Done,anthracene_theta=65_a=5.9_b=7.5_Rt=1.9_A2=8.log
5.9,7.5,65,2.1,8,-39.46617468306795,-5.8650648857001215,-6.934011227916926,3,Done,anthracene_theta=65_a=5.9_b=7.5_Rt=2.1_A2=8.log
5.9,7.5,65,1.9,9,-39.31849898956716,-5.924990835599601,-6.8671293295919895,3,Done,anthracene_theta=65_a=5.9_b=7.5_Rt=1.9_A2=9.log
5.9,7.5,65,2.1,9,-39.121789664495736,-5.924990835599601,-6.8179519983241335,3,Done,anthracene_theta=65_a=5.9_b=7.5_Rt=2.1_A2=9.log
5.9,7.6,65,1.8,10,-39.007751017808914,-5.981739075039513,-6.761068216932472,3,Done,anthracene_theta=65_a=5.9_b=7.6_Rt=1.8_A2=10.log
5.9,7.6,65,2.0,10,-38.95413656323217,-5.981739075039513,-6.747664603288285,3,Done,anthracene_theta=65_a=5.9_b=7.6_Rt=2.0_A2=10.log
5.9,7.7,65,1.8,11,-38.668268107343465,-6.032863569562323,-6.650635242054705,3,Done,anthracene_theta=65_a=5.9_b=7.7_Rt=1.8_A2=11.log
5.9,7.7,65,2.0,11,-38.53613458154723,-6.032863569562323,-6.617601860605646,3,Done,anthracene_theta=65_a=5.9_b=7.7_Rt=2.0_A2=11.log
5.9,7.7,65,1.8,12,-38.26639564312063,-6.075814119190909,-6.528691851184703,3,Done,anthracene_theta=65_a=5.9_b=7.7_Rt=1.8_A2=12.log
5.9,7.7,65,2.0,12,-38.08290920918808,-6.075814119190909,-6.482820242701564,3,Done,anthracene_theta=65_a=5.9_b=7.7_Rt=2.0_A2=12.log
5.9,7.8,65,1.7,13,-37.79962609452196,-6.107523454469629,-6.396144796395674,3,Done,anthracene_theta=65_a=5.9_b=7.8_Rt=1.7_A2=13.log
5.9,7.8,65,1.9,13,-37.7512024033349,-6.107523454469629,-6.384038873598911,3,Done,anthracene_theta=65_a=5.9_b=7.8_Rt=1.9_A2=13.log
5.9,7.4,65,1.9,6,-39.86358429631218,-5.745624632341787,-7.093083757907152,3,Done,anthracene_theta=65_a=5.9_b=7.4_Rt=1.9_A2=6.log
5.9,7.5,65,1.8,9,-39.23100903513841,-5.924990835599601,-6.845256840984803,3,Done,anthracene_theta=65_a=5.9_b=7.5_Rt=1.8_A2=9.log
5.9,7.7,65,1.7,11,-38.59418678679504,-6.032863569562323,-6.632114911917597,3,Done,anthracene_theta=65_a=5.9_b=7.7_Rt=1.7_A2=11.log
5.9,7.7,65,1.7,12,-38.20834092819132,-6.075814119190909,-6.514178172452375,3,Done,anthracene_theta=65_a=5.9_b=7.7_Rt=1.7_A2=12.log
5.8,7.1,65,2.2,0,-38.656920216744766,-5.39916883117985,-6.9646456385962665,3,Done,anthracene_theta=65_A2=0_a=5.8_b=7.1_Rt=2.2.log
5.8,7.1,65,2.4,0,-38.9071486145258,-5.39916883117985,-7.027202738041524,3,Done,anthracene_theta=65_A2=0_a=5.8_b=7.1_Rt=2.4.log
5.8,7.2,65,2.2,0,-39.05765563319437,-5.39916883117985,-7.064829492708668,3,Done,anthracene_theta=65_A2=0_a=5.8_b=7.2_Rt=2.2.log
5.8,7.2,65,2.4,0,-39.1460743015632,-5.39916883117985,-7.086934159800876,3,Done,anthracene_theta=65_A2=0_a=5.8_b=7.2_Rt=2.4.log
5.8,7.3,65,2.2,0,-39.16448293556459,-5.39916883117985,-7.091536318301223,3,Done,anthracene_theta=65_A2=0_a=5.8_b=7.3_Rt=2.2.log
5.8,7.3,65,2.4,0,-39.120808239327744,-5.39916883117985,-7.080617644242011,3,Done,anthracene_theta=65_A2=0_a=5.8_b=7.3_Rt=2.4.log
5.9,7.1,65,2.2,0,-39.37626002985053,-5.547135689179413,-7.070497162872925,3,Done,anthracene_theta=65_A2=0_a=5.9_b=7.1_Rt=2.2.log
5.9,7.1,65,2.4,0,-39.549841846339405,-5.547135689179413,-7.113892616995145,3,Done,anthracene_theta=65_A2=0_a=5.9_b=7.1_Rt=2.4.log
5.9,7.3,65,2.2,0,-39.59446533792652,-5.547135689179413,-7.125048489891924,3,Done,anthracene_theta=65_A2=0_a=5.9_b=7.3_Rt=2.2.log
5.9,7.3,65,2.4,0,-39.49820781336166,-5.547135689179413,-7.100984108750708,3,Done,anthracene_theta=65_A2=0_a=5.9_b=7.3_Rt=2.4.log
6.0,7.1,65,2.2,0,-39.54551955754869,-5.484534036484547,-7.144112871144898,3,Done,anthracene_theta=65_A2=0_a=6.0_b=7.1_Rt=2.2.log
6.0,7.1,65,2.4,0,-39.64515057485551,-5.484534036484547,-7.169020625471603,3,Done,anthracene_theta=65_A2=0_a=6.0_b=7.1_Rt=2.4.log
6.0,7.2,65,2.2,0,-39.64874495239928,-5.484534036484547,-7.169919219857547,3,Done,anthracene_theta=65_A2=0_a=6.0_b=7.2_Rt=2.2.log
6.0,7.2,65,2.4,0,-39.61174194258638,-5.484534036484547,-7.160668467404321,3,Done,anthracene_theta=65_A2=0_a=6.0_b=7.2_Rt=2.4.log
6.0,7.3,65,2.2,0,-39.50887548318133,-5.484534036484547,-7.134951852553058,3,Done,anthracene_theta=65_A2=0_a=6.0_b=7.3_Rt=2.2.log
6.0,7.3,65,2.4,0,-39.36283131549135,-5.484534036484547,-7.098440810630564,3,Done,anthracene_theta=65_A2=0_a=6.0_b=7.3_Rt=2.4.log
5.9,7.1,65,2.1,1,-39.35831324430183,-5.553439654759131,-7.062858483695891,3,Done,anthracene_theta=65_A2=1_a=5.9_b=7.1_Rt=2.1.log
5.9,7.1,65,2.3,1,-39.73516060994007,-5.553439654759131,-7.157070325105451,3,Done,anthracene_theta=65_A2=1_a=5.9_b=7.1_Rt=2.3.log
5.9,7.2,65,2.1,1,-39.707464828155935,-5.553439654759131,-7.150146379659418,3,Done,anthracene_theta=65_A2=1_a=5.9_b=7.2_Rt=2.1.log
5.9,7.2,65,2.3,1,-39.90671933372505,-5.553439654759131,-7.199960006051697,3,Done,anthracene_theta=65_A2=1_a=5.9_b=7.2_Rt=2.3.log
5.9,7.3,65,2.1,1,-39.7687022741884,-5.553439654759131,-7.165455741167534,3,Done,anthracene_theta=65_A2=1_a=5.9_b=7.3_Rt=2.1.log
5.9,7.3,65,2.3,1,-39.82273841579445,-5.553439654759131,-7.178964776569046,3,Done,anthracene_theta=65_A2=1_a=5.9_b=7.3_Rt=2.3.log
6.0,7.1,65,2.1,1,-39.57047437527217,-5.488816164783202,-7.148210511426441,3,Done,anthracene_theta=65_A2=1_a=6.0_b=7.1_Rt=2.1.log
6.0,7.1,65,2.3,1,-39.86336090276018,-5.488816164783202,-7.221432143298443,3,Done,anthracene_theta=65_A2=1_a=6.0_b=7.1_Rt=2.3.log
6.0,7.3,65,2.1,1,-39.71122486842796,-5.488816164783202,-7.1833981347153895,3,Done,anthracene_theta=65_A2=1_a=6.0_b=7.3_Rt=2.1.log
6.0,7.3,65,2.3,1,-39.70730920578353,-5.488816164783202,-7.182419219054282,3,Done,anthracene_theta=65_A2=1_a=6.0_b=7.3_Rt=2.3.log
6.1,7.1,65,2.1,1,-39.38773844321258,-5.287163316272199,-7.203352952667046,3,Done,anthracene_theta=65_A2=1_a=6.1_b=7.1_Rt=2.1.log
6.1,7.1,65,2.3,1,-39.59939254634082,-5.287163316272199,-7.256266478449106,3,Done,anthracene_theta=65_A2=1_a=6.1_b=7.1_Rt=2.3.log
6.1,7.2,65,2.1,1,-39.45915912115015,-5.287163316272199,-7.221208122151438,3,Done,anthracene_theta=65_A2=1_a=6.1_b=7.2_Rt=2.1.log
6.1,7.2,65,2.3,1,-39.52063000109047,-5.287163316272199,-7.236575842136517,3,Done,anthracene_theta=65_A2=1_a=6.1_b=7.2_Rt=2.3.log
6.1,7.3,65,2.1,1,-39.29157128138468,-5.287163316272199,-7.17931116221007,3,Done,anthracene_theta=65_A2=1_a=6.1_b=7.3_Rt=2.1.log
6.1,7.3,65,2.3,1,-39.23251254926436,-5.287163316272199,-7.1645464791799895,3,Done,anthracene_theta=65_A2=1_a=6.1_b=7.3_Rt=2.3.log
5.9,7.1,65,2.1,2,-39.54048441722989,-5.572059131460264,-7.0990915385773405,3,Done,anthracene_theta=65_A2=2_a=5.9_b=7.1_Rt=2.1.log
5.9,7.1,65,2.3,2,-39.76785388053395,-5.572059131460264,-7.155933904403355,3,Done,anthracene_theta=65_A2=2_a=5.9_b=7.1_Rt=2.3.log
5.9,7.2,65,2.1,2,-39.90483931382187,-5.572059131460264,-7.190180262725335,3,Done,anthracene_theta=65_A2=2_a=5.9_b=7.2_Rt=2.1.log
5.9,7.2,65,2.3,2,-39.98775848536752,-5.572059131460264,-7.210910055611748,3,Done,anthracene_theta=65_A2=2_a=5.9_b=7.2_Rt=2.3.log
