a,b,theta,Rt,A2,E,E_p1,E_t,machine_type,status,file_name
6.0,7.2,65,2.2,0,-24.77751849440392,-3.520475427270867,-4.434141909965547,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=6_b=7.2.log
6.0,7.2,65,2.2,1,-24.953599055530503,-3.5231442273943685,-4.476827650185442,3,Done,naphthalene_theta=65_Rt=2.2_A2=1_a=6_b=7.2.log
6.0,7.2,65,2.1,2,-25.11148684681393,-3.5310050451080315,-4.512369189149467,3,Done,naphthalene_theta=65_Rt=2.1_A2=2_a=6_b=7.2.log
6.0,7.2,65,2.1,3,-25.282955209258944,-3.543633056280669,-4.5489222741744015,3,Done,naphthalene_theta=65_Rt=2.1_A2=3_a=6_b=7.2.log
6.0,7.2,65,2.1,4,-25.434551585116424,-3.5603662379435264,-4.578454777307343,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=6_b=7.2.log
6.0,7.2,65,2.0,5,-25.587072910857387,-3.5804183200816624,-4.606559067673516,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=6_b=7.2.log
6.0,7.2,65,2.0,6,-25.734196395264007,-3.602928358770441,-4.632084919430781,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=6_b=7.2.log
6.0,7.2,65,1.9,7,-25.857244831044227,-3.626928733778186,-4.650846840871964,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=6_b=7.2.log
6.0,7.2,65,1.9,8,-25.99569612764753,-3.6515672864043154,-4.673140388709726,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=6_b=7.2.log
6.0,7.2,65,1.9,9,-26.105804051971063,-3.675956090039108,-4.688472967973212,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=6_b=7.2.log
5.9,7.1,65,2.2,0,-24.61100495106075,-3.559259310422931,-4.373121582553722,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=5.9_b=7.1.log
5.9,7.2,65,2.2,0,-24.75054811500013,-3.559259310422931,-4.408007373538567,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=5.9_b=7.2.log
5.9,7.3,65,2.2,0,-24.72395424102433,-3.559259310422931,-4.401358905044617,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=5.9_b=7.3.log
6.0,7.1,65,2.2,0,-24.72390655009076,-3.520475427270867,-4.4207389238872565,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=6_b=7.1.log
6.0,7.3,65,2.2,0,-24.68027954478748,-3.520475427270867,-4.409832172561437,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=6_b=7.3.log
6.1,7.1,65,2.2,0,-24.5868420508923,-3.3911387136904523,-4.451141155877849,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=6.1_b=7.1.log
6.1,7.2,65,2.2,0,-24.564590546535328,-3.3911387136904523,-4.445578279788606,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=6.1_b=7.2.log
6.1,7.3,65,2.2,0,-24.405908327316865,-3.3911387136904523,-4.40590772498399,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=6.1_b=7.3.log
5.9,7.1,65,2.2,1,-24.813276524306275,-3.563331850222312,-4.421653205965413,3,Done,naphthalene_theta=65_Rt=2.2_A2=1_a=5.9_b=7.1.log
5.9,7.2,65,2.2,1,-24.93791758071165,-3.563331850222312,-4.452813470066758,3,Done,naphthalene_theta=65_Rt=2.2_A2=1_a=5.9_b=7.2.log
5.9,7.3,65,2.2,1,-24.897889972897246,-3.563331850222312,-4.442806568113156,3,Done,naphthalene_theta=65_Rt=2.2_A2=1_a=5.9_b=7.3.log
6.0,7.1,65,2.2,1,-24.91361913853325,-3.5231442273943685,-4.466832670936128,3,Done,naphthalene_theta=65_Rt=2.2_A2=1_a=6_b=7.1.log
6.0,7.3,65,2.2,1,-24.84391783794854,-3.5231442273943685,-4.44940734578995,3,Done,naphthalene_theta=65_Rt=2.2_A2=1_a=6_b=7.3.log
6.1,7.1,65,2.2,1,-24.76413998112548,-3.3929151944466867,-4.494577398058027,3,Done,naphthalene_theta=65_Rt=2.2_A2=1_a=6.1_b=7.1.log
6.1,7.2,65,2.2,1,-24.72950142924674,-3.3929151944466867,-4.485917760088341,3,Done,naphthalene_theta=65_Rt=2.2_A2=1_a=6.1_b=7.2.log
6.1,7.3,65,2.2,1,-24.559353347751312,-3.3929151944466867,-4.443380739714485,3,Done,naphthalene_theta=65_Rt=2.2_A2=1_a=6.1_b=7.3.log
5.9,7.1,65,2.1,2,-24.89278580667451,-3.5753279589116573,-4.435532472212799,3,Done,naphthalene_theta=65_Rt=2.1_A2=2_a=5.9_b=7.1.log
5.9,7.2,65,2.1,2,-25.08081039285753,-3.5753279589116573,-4.482538618758554,3,Done,naphthalene_theta=65_Rt=2.1_A2=2_a=5.9_b=7.2.log
5.9,7.3,65,2.1,2,-25.091229568934068,-3.5753279589116573,-4.485143412777688,3,Done,naphthalene_theta=65_Rt=2.1_A2=2_a=5.9_b=7.3.log
6.0,7.1,65,2.1,2,-25.013015467557125,-3.5310050451080315,-4.4877513443352655,3,Done,naphthalene_theta=65_Rt=2.1_A2=2_a=6_b=7.1.log
6.0,7.3,65,2.1,2,-25.04770422016736,-3.5310050451080315,-4.496423532487825,3,Done,naphthalene_theta=65_Rt=2.1_A2=2_a=6_b=7.3.log
6.1,7.1,65,2.1,2,-24.88408726279158,-3.398158668074757,-4.521942481660517,3,Done,naphthalene_theta=65_Rt=2.1_A2=2_a=6.1_b=7.1.log
6.1,7.2,65,2.1,2,-24.902982843806967,-3.398158668074757,-4.526666376914363,3,Done,naphthalene_theta=65_Rt=2.1_A2=2_a=6.1_b=7.2.log
6.1,7.3,65,2.1,2,-24.77413245057687,-3.398158668074757,-4.49445377860684,3,Done,naphthalene_theta=65_Rt=2.1_A2=2_a=6.1_b=7.3.log
5.9,7.1,65,2.1,3,-25.09081164735835,-3.594630794075784,-4.475387514801696,3,Done,naphthalene_theta=65_Rt=2.1_A2=3_a=5.9_b=7.1.log
5.9,7.2,65,2.1,3,-25.27096474799328,-3.594630794075784,-4.520425789960427,3,Done,naphthalene_theta=65_Rt=2.1_A2=3_a=5.9_b=7.2.log
5.9,7.3,65,2.1,3,-25.27383121382445,-3.594630794075784,-4.521142406418221,3,Done,naphthalene_theta=65_Rt=2.1_A2=3_a=5.9_b=7.3.log
6.0,7.1,65,2.1,3,-25.19126846792642,-3.543633056280669,-4.526000588841271,3,Done,naphthalene_theta=65_Rt=2.1_A2=3_a=6_b=7.1.log
6.0,7.3,65,2.1,3,-25.2125360367354,-3.543633056280669,-4.531317481043516,3,Done,naphthalene_theta=65_Rt=2.1_A2=3_a=6_b=7.3.log
6.1,7.1,65,2.1,3,-25.046791820786893,-3.406614365288988,-4.5583907725522295,3,Done,naphthalene_theta=65_Rt=2.1_A2=3_a=6.1_b=7.1.log
6.1,7.2,65,2.1,3,-25.05996702075936,-3.406614365288988,-4.561684572545346,3,Done,naphthalene_theta=65_Rt=2.1_A2=3_a=6.1_b=7.2.log
6.1,7.3,65,2.1,3,-24.92531090497505,-3.406614365288988,-4.528020543599268,3,Done,naphthalene_theta=65_Rt=2.1_A2=3_a=6.1_b=7.3.log
5.9,7.1,65,2.1,4,-25.261311134207062,-3.620326073549222,-4.5051647467771545,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=5.9_b=7.1.log
5.9,7.2,65,2.1,4,-25.442342749331143,-3.620326073549222,-4.550422650558176,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=5.9_b=7.2.log
5.9,7.3,65,2.1,4,-25.444659515982494,-3.620326073549222,-4.551001842221012,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=5.9_b=7.3.log
6.0,7.1,65,2.1,4,-25.3416223739041,-3.5603662379435264,-4.555222474504262,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=6_b=7.1.log
6.0,7.3,65,2.1,4,-25.363916549249552,-3.5603662379435264,-4.560796018340625,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=6_b=7.3.log
6.1,7.1,65,2.1,4,-25.18283849849832,-3.4178656195872463,-4.586776814830955,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=6.1_b=7.1.log
6.1,7.2,65,2.1,4,-25.19769793550949,-3.4178656195872463,-4.590491674083751,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=6.1_b=7.2.log
6.1,7.3,65,2.1,4,-25.06326521327719,-3.4178656195872463,-4.556883493525675,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=6.1_b=7.3.log
5.9,7.1,65,2.0,5,-25.34371951268986,-3.6512215284165,-4.510319113964215,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=5.9_b=7.1.log
5.9,7.2,65,2.0,5,-25.59241176582873,-3.6512215284165,-4.572492177248932,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=5.9_b=7.2.log
5.9,7.3,65,2.0,5,-25.64841577818152,-3.6512215284165,-4.586493180337129,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=5.9_b=7.3.log
6.0,7.1,65,2.0,5,-25.43167884415016,-3.5804183200816624,-4.567710550996708,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=6_b=7.1.log
6.0,7.3,65,2.0,5,-25.565300823771395,-3.5804183200816624,-4.6011160459020175,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=6_b=7.3.log
6.1,7.1,65,2.0,5,-25.286331213312224,-3.4313238266622648,-4.605920889996924,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=6.1_b=7.1.log
6.1,7.2,65,2.0,5,-25.35849235311616,-3.4313238266622648,-4.623961174947908,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=6.1_b=7.2.log
6.1,7.3,65,2.0,5,-25.26829908590298,-3.4313238266622648,-4.601412858144613,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=6.1_b=7.3.log
5.9,7.1,65,2.0,6,-25.505865586339496,-3.685866355430335,-4.533533218869707,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=5.9_b=7.1.log
5.9,7.2,65,2.0,6,-25.762173300841823,-3.685866355430335,-4.597610147495288,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=5.9_b=7.2.log
5.9,7.3,65,2.0,6,-25.82354628865141,-3.685866355430335,-4.612953394447686,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=5.9_b=7.3.log
6.0,7.1,65,2.0,6,-25.571131646516733,-3.602928358770441,-4.591318732243963,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=6_b=7.1.log
6.0,7.3,65,2.0,6,-25.71747199865058,-3.602928358770441,-4.6279038202774245,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=6_b=7.3.log
6.1,7.1,65,2.0,6,-25.41106765076984,-3.446444307512138,-4.62954475893639,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=6.1_b=7.1.log
6.1,7.2,65,2.0,6,-25.49083170189988,-3.446444307512138,-4.649485771718901,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=6.1_b=7.2.log
6.1,7.3,65,2.0,6,-25.40538743021898,-3.446444307512138,-4.628124703798676,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=6.1_b=7.3.log
5.9,7.1,65,1.9,7,-25.558547561056912,-3.722778376250062,-4.528247702139197,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=5.9_b=7.1.log
5.9,7.2,65,1.9,7,-25.885650953743607,-3.722778376250062,-4.610023550310871,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=5.9_b=7.2.log
5.9,7.3,65,1.9,7,-26.004923034692183,-3.722778376250062,-4.639841570548015,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=5.9_b=7.3.log
6.0,7.1,65,1.9,7,-25.627827175310813,-3.626928733778186,-4.59349242693861,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=6_b=7.1.log
6.0,7.3,65,1.9,7,-25.894154969486408,-3.626928733778186,-4.660074375482509,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=6_b=7.3.log
6.1,7.1,65,1.9,7,-25.479862827109173,-3.462715641886461,-4.638607885834063,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=6.1_b=7.1.log
6.1,7.2,65,1.9,7,-25.62147677410394,-3.462715641886461,-4.674011372582754,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=6.1_b=7.2.log
6.1,7.3,65,1.9,7,-25.58530458738096,-3.462715641886461,-4.664968325902009,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=6.1_b=7.3.log
5.9,7.1,65,1.9,8,-25.707120593520813,-3.760415798518807,-4.5465722491208,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=5.9_b=7.1.log
5.9,7.2,65,1.9,8,-26.04618181695696,-3.760415798518807,-4.631337554979837,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=5.9_b=7.2.log
5.9,7.3,65,1.9,8,-26.17475359572564,-3.760415798518807,-4.663480499672005,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=5.9_b=7.3.log
6.0,7.1,65,1.9,8,-25.75440849235747,-3.6515672864043154,-4.61281847988721,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=6_b=7.1.log
6.0,7.3,65,1.9,8,-26.04163487954065,-3.6515672864043154,-4.684625076683005,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=6_b=7.3.log
6.1,7.1,65,1.9,8,-25.593123361933976,-3.4796006809338,-4.658480500016594,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=6.1_b=7.1.log
6.1,7.2,65,1.9,8,-25.74659724789672,-3.4796006809338,-4.696848971507279,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=6.1_b=7.2.log
6.1,7.3,65,1.9,8,-25.7192001612857,-3.4796006809338,-4.689999699854525,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=6.1_b=7.3.log
5.9,7.1,65,1.9,9,-25.814611801644787,-3.797149606340099,-4.555078147241147,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=5.9_b=7.1.log
5.9,7.2,65,1.9,9,-26.173893907107413,-3.797149606340099,-4.644898673606804,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=5.9_b=7.2.log
5.9,7.3,65,1.9,9,-26.31842954026069,-3.797149606340099,-4.681032581895124,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=5.9_b=7.3.log
6.0,7.1,65,1.9,9,-25.84517906873953,-3.675956090039108,-4.623316722165328,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=6_b=7.1.log
6.0,7.3,65,1.9,9,-26.166863285005093,-3.675956090039108,-4.703737776231719,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=6_b=7.3.log
6.1,7.1,65,1.9,9,-25.674951921217144,-3.4966871507349424,-4.670394404936815,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=6.1_b=7.1.log
6.1,7.2,65,1.9,9,-25.84709297399968,-3.4966871507349424,-4.713429668132449,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=6.1_b=7.2.log
6.1,7.3,65,1.9,9,-25.834151208167896,-3.4966871507349424,-4.710194226674503,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=6.1_b=7.3.log
6.0,7.2,65,1.8,10,-26.210063583450392,-3.6991739600198335,-4.702928915852681,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=6_b=7.2.log
5.9,7.1,65,1.8,10,-25.846829420072027,-3.831512681557797,-4.545951014239108,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=5.9_b=7.1.log
5.9,7.2,65,1.8,10,-26.27554927230813,-3.831512681557797,-4.653130977298133,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=5.9_b=7.2.log
5.9,7.3,65,1.8,10,-26.476575865759514,-3.831512681557797,-4.70338762566098,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=5.9_b=7.3.log
6.0,7.1,65,1.8,10,-25.88469713868108,-3.6991739600198335,-4.621587304660352,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=6_b=7.1.log
6.0,7.3,65,1.8,10,-26.32344711048063,-3.6991739600198335,-4.73127479761024,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=6_b=7.3.log
6.1,7.1,65,1.8,10,-25.728281485964544,-3.5135326566523872,-4.675304043164942,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=6.1_b=7.1.log
6.1,7.2,65,1.8,10,-25.960708679864183,-3.5135326566523872,-4.733410841639852,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=6.1_b=7.2.log
6.1,7.3,65,1.8,10,-25.99621319561265,-3.5135326566523872,-4.74228697057697,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=6.1_b=7.3.log
6.0,7.2,65,1.8,11,-26.302222212194465,-3.720470394473523,-4.715320355811855,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=6_b=7.2.log
5.9,7.1,65,1.8,11,-25.92177544953301,-3.862095636373851,-4.549396044196328,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=5.9_b=7.1.log
5.9,7.2,65,1.8,11,-26.376356243737973,-3.862095636373851,-4.663041242747568,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=5.9_b=7.2.log
5.9,7.3,65,1.8,11,-26.59746315714437,-3.862095636373851,-4.718317971099168,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=5.9_b=7.3.log
6.0,7.1,65,1.8,11,-25.95263639150653,-3.720470394473523,-4.627923900639871,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=6_b=7.1.log
6.0,7.3,65,1.8,11,-26.43405453313608,-3.720470394473523,-4.748278436047258,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=6_b=7.3.log
6.1,7.1,65,1.8,11,-25.79429428302683,-3.5295925201498903,-4.683777310681762,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=6.1_b=7.1.log
6.1,7.2,65,1.8,11,-26.04948000982404,-3.5295925201498903,-4.747573742381064,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=6.1_b=7.2.log
6.1,7.3,65,1.8,11,-26.10205028729979,-3.5295925201498903,-4.760716311750002,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=6.1_b=7.3.log
6.0,7.2,65,1.5,17,-26.249052034923807,-3.755171697412152,-4.684677160024876,3,Done,naphthalene_theta=65_Rt=1.5_A2=17_a=6_b=7.2.log
5.9,7.1,65,1.5,17,-25.28358773922082,-3.879662151332013,-4.381065859139198,3,Done,naphthalene_theta=65_Rt=1.5_A2=17_a=5.9_b=7.1.log
5.9,7.2,65,1.5,17,-26.12626338819973,-3.879662151332013,-4.591734771383926,3,Done,naphthalene_theta=65_Rt=1.5_A2=17_a=5.9_b=7.2.log
5.9,7.3,65,1.5,17,-26.6590494987322,-3.879662151332013,-4.724931299017044,3,Done,naphthalene_theta=65_Rt=1.5_A2=17_a=5.9_b=7.3.log
6.0,7.1,65,1.5,17,-25.54560579464305,-3.755171697412152,-4.508815599954687,3,Done,naphthalene_theta=65_Rt=1.5_A2=17_a=6_b=7.1.log
6.0,7.3,65,1.5,17,-26.66308815299999,-3.755171697412152,-4.7881861895439215,3,Done,naphthalene_theta=65_Rt=1.5_A2=17_a=6_b=7.3.log
6.1,7.1,65,1.5,17,-25.58578275004401,-3.580009183555376,-4.606441095733317,3,Done,naphthalene_theta=65_Rt=1.5_A2=17_a=6.1_b=7.1.log
6.1,7.2,65,1.5,17,-26.16443733149208,-3.580009183555376,-4.751104741095332,3,Done,naphthalene_theta=65_Rt=1.5_A2=17_a=6.1_b=7.2.log
6.1,7.3,65,1.5,17,-26.473167231539264,-3.580009183555376,-4.828287216107128,3,Done,naphthalene_theta=65_Rt=1.5_A2=17_a=6.1_b=7.3.log
6.0,7.2,65,1.5,18,-26.07057815080043,-3.7353875621338375,-4.649950756633189,3,Done,naphthalene_theta=65_Rt=1.5_A2=18_a=6_b=7.2.log
5.9,7.1,65,1.5,18,-24.947856083977968,-3.8413733735797,-4.316277334204642,3,Done,naphthalene_theta=65_Rt=1.5_A2=18_a=5.9_b=7.1.log
5.9,7.2,65,1.5,18,-25.87232138612308,-3.8413733735797,-4.547393659740919,3,Done,naphthalene_theta=65_Rt=1.5_A2=18_a=5.9_b=7.2.log
5.9,7.3,65,1.5,18,-26.47018028388265,-3.8413733735797,-4.696858384180814,3,Done,naphthalene_theta=65_Rt=1.5_A2=18_a=5.9_b=7.3.log
6.0,7.1,65,1.5,18,-25.294082216569223,-3.7353875621338375,-4.455826773075387,3,Done,naphthalene_theta=65_Rt=1.5_A2=18_a=6_b=7.1.log
6.0,7.3,65,1.5,18,-26.542224706849083,-3.7353875621338375,-4.767862395645352,3,Done,naphthalene_theta=65_Rt=1.5_A2=18_a=6_b=7.3.log
6.1,7.1,65,1.5,18,-25.40151318348944,-3.5735132000409067,-4.563621695851907,3,Done,naphthalene_theta=65_Rt=1.5_A2=18_a=6.1_b=7.1.log
6.1,7.2,65,1.5,18,-26.04528824274894,-3.5735132000409067,-4.724565460666781,3,Done,naphthalene_theta=65_Rt=1.5_A2=18_a=6.1_b=7.2.log
6.1,7.3,65,1.5,18,-26.40496693458408,-3.5735132000409067,-4.814485133625567,3,Done,naphthalene_theta=65_Rt=1.5_A2=18_a=6.1_b=7.3.log
5.8,7.2,65,2.1,4,-25.120933382306248,-3.5510282617178746,-4.504719214717625,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=5.8_b=7.2.log
5.8,7.3,65,2.1,4,-25.205960987252183,-3.5510282617178746,-4.5259761159541085,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=5.8_b=7.3.log
5.8,7.4,65,2.1,4,-25.132763201138005,-3.5510282617178746,-4.507676669425564,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=5.8_b=7.4.log
5.9,7.4,65,2.1,4,-25.303176091518253,-3.620326073549222,-4.515630986104952,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=5.9_b=7.4.log
6.0,7.4,65,2.1,4,-25.16296023677569,-3.5603662379435264,-4.510556940222159,3,Done,naphthalene_theta=65_Rt=2.1_A2=4_a=6.0_b=7.4.log
5.8,7.2,65,2.0,5,-25.27576770959422,-3.597753911279142,-4.520064971758984,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=5.8_b=7.2.log
5.8,7.3,65,2.0,5,-25.41938466846477,-3.597753911279142,-4.555969211476622,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=5.8_b=7.3.log
5.8,7.4,65,2.0,5,-25.39216077455785,-3.597753911279142,-4.549163237999892,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=5.8_b=7.4.log
5.9,7.4,65,2.0,5,-25.54840072442312,-3.6512215284165,-4.56148941689753,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=5.9_b=7.4.log
6.0,7.4,65,2.0,5,-25.401555854361504,-3.5804183200816624,-4.560179803549545,3,Done,naphthalene_theta=65_Rt=2.0_A2=5_a=6.0_b=7.4.log
5.8,7.2,65,2.0,6,-25.47806187358219,-3.650358074577525,-4.544336431106785,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=5.8_b=7.2.log
5.8,7.3,65,2.0,6,-25.62729128159117,-3.650358074577525,-4.58164378310903,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=5.8_b=7.3.log
5.8,7.4,65,2.0,6,-25.603960459819064,-3.650358074577525,-4.575811077666003,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=5.8_b=7.4.log
5.9,7.4,65,2.0,6,-25.726919789332896,-3.685866355430335,-4.588796769618057,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=5.9_b=7.4.log
6.0,7.4,65,2.0,6,-25.556696406682025,-3.602928358770441,-4.587709922285285,3,Done,naphthalene_theta=65_Rt=2.0_A2=6_a=6.0_b=7.4.log
5.8,7.2,65,1.9,7,-25.61234901333228,-3.706554105156101,-4.549810200755019,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=5.8_b=7.2.log
5.8,7.3,65,1.9,7,-25.82368936121929,-3.706554105156101,-4.602645287726773,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=5.8_b=7.3.log
5.8,7.4,65,1.9,7,-25.85054929938633,-3.706554105156101,-4.609360272268532,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=5.8_b=7.4.log
5.9,7.4,65,1.9,7,-25.95438337931409,-3.722778376250062,-4.627206656703493,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=5.9_b=7.4.log
6.0,7.4,65,1.9,7,-25.77530206518713,-3.626928733778186,-4.63036114940769,3,Done,naphthalene_theta=65_Rt=1.9_A2=7_a=6.0_b=7.4.log
5.8,7.2,65,1.9,8,-25.806119081098583,-3.763790547265671,-4.569634496641811,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=5.8_b=7.2.log
5.8,7.3,65,1.9,8,-26.02712308324408,-3.763790547265671,-4.624885497178184,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=5.8_b=7.3.log
5.8,7.4,65,1.9,8,-26.061565852258354,-3.763790547265671,-4.633496189431753,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=5.8_b=7.4.log
5.9,7.4,65,1.9,8,-26.131252092891373,-3.760415798518807,-4.65260512396344,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=5.9_b=7.4.log
6.0,7.4,65,1.9,8,-25.92931058979593,-3.6515672864043154,-4.656544004246825,3,Done,naphthalene_theta=65_Rt=1.9_A2=8_a=6.0_b=7.4.log
5.8,7.2,65,1.9,9,-25.962244824157096,-3.81952661293326,-4.580797899572644,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=5.8_b=7.2.log
5.8,7.3,65,1.9,9,-26.20029701781459,-3.81952661293326,-4.640310947987018,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=5.8_b=7.3.log
5.8,7.4,65,1.9,9,-26.248273922363296,-3.81952661293326,-4.652305174124194,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=5.8_b=7.4.log
5.9,7.4,65,1.9,9,-26.28739038587082,-3.797149606340099,-4.673272793297656,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=5.9_b=7.4.log
6.0,7.4,65,1.9,9,-26.066112789558247,-3.675956090039108,-4.678550152370008,3,Done,naphthalene_theta=65_Rt=1.9_A2=9_a=6.0_b=7.4.log
5.8,7.2,65,1.8,10,-26.070782719063573,-3.8713131307740696,-4.582039114378858,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=5.8_b=7.2.log
5.8,7.3,65,1.8,10,-26.369768643635325,-3.8713131307740696,-4.6567855955217965,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=5.8_b=7.3.log
5.8,7.4,65,1.8,10,-26.4668645208003,-3.8713131307740696,-4.68105956481304,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=5.8_b=7.4.log
5.9,7.4,65,1.8,10,-26.490702371113,-3.831512681557797,-4.706919251999352,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=5.9_b=7.4.log
6.0,7.4,65,1.8,10,-26.26419510645792,-3.6991739600198335,-4.7164617966045626,3,Done,naphthalene_theta=65_Rt=1.8_A2=10_a=6.0_b=7.4.log
5.8,7.2,65,1.8,11,-26.18765394669026,-3.916510793496855,-4.588658089924138,3,Done,naphthalene_theta=65_Rt=1.8_A2=11_a=5.8_b=7.2.log
