a,b,theta,Rt,A2,E,E_p1,E_t,machine_type,status,file_name
6,7.2,65,2.2,-24,-15.723076303023843,-3.4019563585170545,-2.229790896497434,3,Done,naphthalene_theta=65_Rt=2.2_A2=-24_a=6_b=7.2.log
6,7.2,65,2.2,-20,-17.879780482151546,-3.6650587513577193,-2.6374157448590267,3,Done,naphthalene_theta=65_Rt=2.2_A2=-20_a=6_b=7.2.log
6,7.2,65,2.2,-16,-19.85803587769624,-3.765717630449217,-3.081650154199451,3,Done,naphthalene_theta=65_Rt=2.2_A2=-16_a=6_b=7.2.log
6,7.2,65,2.2,-12,-21.48173933813814,-3.739135679381434,-3.5008669948438182,3,Done,naphthalene_theta=65_Rt=2.2_A2=-12_a=6_b=7.2.log
6,7.2,65,2.2,-8,-22.792622788110748,-3.651566658867523,-3.872372367593925,3,Done,naphthalene_theta=65_Rt=2.2_A2=-8_a=6_b=7.2.log
6,7.2,65,2.2,-4,-23.89631875162013,-3.560367492958904,-4.1938959414255805,3,Done,naphthalene_theta=65_Rt=2.2_A2=-4_a=6_b=7.2.log
6,7.2,65,2.2,0,-24.77751849440392,-3.520475427270867,-4.434141909965547,3,Done,naphthalene_theta=65_Rt=2.2_A2=0_a=6_b=7.2.log
6,7.2,65,2.2,4,-25.350480305030946,-3.5603662379435264,-4.557436957285972,3,Done,naphthalene_theta=65_Rt=2.2_A2=4_a=6_b=7.2.log
6,7.2,65,2.2,8,-25.47199385170825,-3.6515672864043154,-4.542214819724904,3,Done,naphthalene_theta=65_Rt=2.2_A2=8_a=6_b=7.2.log
6,7.2,65,2.2,12,-24.84285107057076,-3.739135679381434,-4.341144927951973,3,Done,naphthalene_theta=65_Rt=2.2_A2=12_a=6_b=7.2.log
6,7.2,65,2.2,16,-23.079763834015463,-3.7658701153704897,-3.8870059008186217,3,Done,naphthalene_theta=65_Rt=2.2_A2=16_a=6_b=7.2.log
6,7.2,65,2.2,20,-19.826303951675072,-3.6650587513577193,-3.1240466122399084,3,Done,naphthalene_theta=65_Rt=2.2_A2=20_a=6_b=7.2.log
6,7.2,65,2.2,24,-15.111894113128074,-3.401955103501677,-2.07699597653118,3,Done,naphthalene_theta=65_Rt=2.2_A2=24_a=6_b=7.2.log
6,7.2,65,2.2,28,-9.64327624021098,-3.026797622500453,-0.8974202488025185,3,Done,naphthalene_theta=65_Rt=2.2_A2=28_a=6_b=7.2.log
6,7.2,65,2.4,-28,-14.177676050458103,-3.026797622558661,-2.0310202013351955,3,Done,naphthalene_theta=65_Rt=2.4_A2=-28_a=6_b=7.2.log
6,7.2,65,2.4,-24,-16.26906271360349,-3.4019563585170545,-2.366287499142345,3,Done,naphthalene_theta=65_Rt=2.4_A2=-24_a=6_b=7.2.log
6,7.2,65,2.4,-20,-18.42068657220807,-3.6650587513577193,-2.7726422673731577,3,Done,naphthalene_theta=65_Rt=2.4_A2=-20_a=6_b=7.2.log
6,7.2,65,2.4,-16,-20.291768279625103,-3.765717630449217,-3.190083254681668,3,Done,naphthalene_theta=65_Rt=2.4_A2=-16_a=6_b=7.2.log
6,7.2,65,2.4,-12,-21.79322777199559,-3.739135679381434,-3.5787391033081803,3,Done,naphthalene_theta=65_Rt=2.4_A2=-12_a=6_b=7.2.log
6,7.2,65,2.4,-8,-23.0306448613992,-3.651566658867523,-3.9318778859160375,3,Done,naphthalene_theta=65_Rt=2.4_A2=-8_a=6_b=7.2.log
6,7.2,65,2.4,-4,-24.0211606110679,-3.560367492958904,-4.225106406287523,3,Done,naphthalene_theta=65_Rt=2.4_A2=-4_a=6_b=7.2.log
6,7.2,65,2.4,0,-24.655211775563657,-3.520475427270867,-4.403565230255481,3,Done,naphthalene_theta=65_Rt=2.4_A2=0_a=6_b=7.2.log
6,7.2,65,2.4,4,-24.858522505383007,-3.5603662379435264,-4.434447507373989,3,Done,naphthalene_theta=65_Rt=2.4_A2=4_a=6_b=7.2.log
6,7.2,65,2.4,8,-24.50883628299925,-3.6515672864043154,-4.301425427547656,3,Done,naphthalene_theta=65_Rt=2.4_A2=8_a=6_b=7.2.log
6,7.2,65,2.4,12,-23.35700779221952,-3.739135679381434,-3.969684108364163,3,Done,naphthalene_theta=65_Rt=2.4_A2=12_a=6_b=7.2.log
6,7.2,65,2.4,16,-21.17906616465189,-3.7658701153704897,-3.4118314834777266,3,Done,naphthalene_theta=65_Rt=2.4_A2=16_a=6_b=7.2.log
6,7.2,65,2.4,20,-17.852300563943572,-3.6650587513577193,-2.630545765307033,3,Done,naphthalene_theta=65_Rt=2.4_A2=20_a=6_b=7.2.log
6,7.2,65,2.4,24,-13.61609099607449,-3.401955103501677,-1.7030451972677838,3,Done,naphthalene_theta=65_Rt=2.4_A2=24_a=6_b=7.2.log
6,7.2,65,2.4,28,-9.18980739370454,-3.026797622500453,-0.7840530371759087,3,Done,naphthalene_theta=65_Rt=2.4_A2=28_a=6_b=7.2.log
6,7.2,65,2.6,-28,-14.883376306388527,-3.026797622558661,-2.2074452653178014,3,Done,naphthalene_theta=65_Rt=2.6_A2=-28_a=6_b=7.2.log
6,7.2,65,2.6,-24,-16.981279033469036,-3.4019563585170545,-2.544341579108732,3,Done,naphthalene_theta=65_Rt=2.6_A2=-24_a=6_b=7.2.log
6,7.2,65,2.6,-20,-19.00983312062453,-3.6650587513577193,-2.919928904477274,3,Done,naphthalene_theta=65_Rt=2.6_A2=-20_a=6_b=7.2.log
6,7.2,65,2.6,-16,-20.68524717027321,-3.765717630449217,-3.2884529773436952,3,Done,naphthalene_theta=65_Rt=2.6_A2=-16_a=6_b=7.2.log
6,7.2,65,2.6,-12,-22.02445265650749,-3.739135679381434,-3.636545324436156,3,Done,naphthalene_theta=65_Rt=2.6_A2=-12_a=6_b=7.2.log
6,7.2,65,2.6,-8,-23.120707606663927,-3.651566658867523,-3.95439357223222,3,Done,naphthalene_theta=65_Rt=2.6_A2=-8_a=6_b=7.2.log
6,7.2,65,2.6,-4,-23.877659114194103,-3.560367492958904,-4.189231032069074,3,Done,naphthalene_theta=65_Rt=2.6_A2=-4_a=6_b=7.2.log
6,7.2,65,2.6,0,-24.165101364953443,-3.520475427270867,-4.281037627602927,3,Done,naphthalene_theta=65_Rt=2.6_A2=0_a=6_b=7.2.log
6,7.2,65,2.6,4,-23.96325147827156,-3.5603662379435264,-4.210629750596127,3,Done,naphthalene_theta=65_Rt=2.6_A2=4_a=6_b=7.2.log
6,7.2,65,2.6,8,-23.182355444179848,-3.6515672864043154,-3.969805217842804,3,Done,naphthalene_theta=65_Rt=2.6_A2=8_a=6_b=7.2.log
6,7.2,65,2.6,12,-21.664979788241908,-3.739135679381434,-3.54667710736976,3,Done,naphthalene_theta=65_Rt=2.6_A2=12_a=6_b=7.2.log
6,7.2,65,2.6,16,-19.35335593996569,-3.7658701153704897,-2.955403927306179,3,Done,naphthalene_theta=65_Rt=2.6_A2=16_a=6_b=7.2.log
6,7.2,65,2.6,20,-16.310839819489047,-3.6650587513577193,-2.245180579193402,3,Done,naphthalene_theta=65_Rt=2.6_A2=20_a=6_b=7.2.log
6,7.2,65,2.6,24,-12.855952992336825,-3.401955103501677,-1.5130106963333674,3,Done,naphthalene_theta=65_Rt=2.6_A2=24_a=6_b=7.2.log
6,7.2,65,2.6,28,-9.587641203543171,-3.026797622500453,-0.8835114896355662,3,Done,naphthalene_theta=65_Rt=2.6_A2=28_a=6_b=7.2.log
6,7.2,65,2.8,-28,-15.702931976877151,-3.026797622558661,-2.412334182939958,3,Done,naphthalene_theta=65_Rt=2.8_A2=-28_a=6_b=7.2.log
6,7.2,65,2.8,-24,-17.699466738617048,-3.4019563585170545,-2.7238885053957347,3,Done,naphthalene_theta=65_Rt=2.8_A2=-24_a=6_b=7.2.log
6,7.2,65,2.8,-20,-19.508756281575188,-3.6650587513577193,-3.0446596947149374,3,Done,naphthalene_theta=65_Rt=2.8_A2=-20_a=6_b=7.2.log
6,7.2,65,2.8,-16,-20.95332195237279,-3.765717630449217,-3.355471672868589,3,Done,naphthalene_theta=65_Rt=2.8_A2=-16_a=6_b=7.2.log
6,7.2,65,2.8,-12,-22.10590094444342,-3.739135679381434,-3.656907396420138,3,Done,naphthalene_theta=65_Rt=2.8_A2=-12_a=6_b=7.2.log
6,7.2,65,2.8,-8,-22.98513532592915,-3.651566658867523,-3.920500502048526,3,Done,naphthalene_theta=65_Rt=2.8_A2=-8_a=6_b=7.2.log
6,7.2,65,2.8,-4,-23.422721894457936,-3.560367492958904,-4.075496727135032,3,Done,naphthalene_theta=65_Rt=2.8_A2=-4_a=6_b=7.2.log
6,7.2,65,2.8,0,-23.339634550502524,-3.520475427270867,-4.0746709239901975,3,Done,naphthalene_theta=65_Rt=2.8_A2=0_a=6_b=7.2.log
6,7.2,65,2.8,4,-22.77842725696973,-3.5603662379435264,-3.914423695270671,3,Done,naphthalene_theta=65_Rt=2.8_A2=4_a=6_b=7.2.log
6,7.2,65,2.8,8,-21.688901724410243,-3.6515672864043154,-3.596441787900403,3,Done,naphthalene_theta=65_Rt=2.8_A2=8_a=6_b=7.2.log
6,7.2,65,2.8,12,-20.021465837256983,-3.739135679381434,-3.135798619623529,3,Done,naphthalene_theta=65_Rt=2.8_A2=12_a=6_b=7.2.log
6,7.2,65,2.8,16,-17.86686507135164,-3.7658701153704897,-2.583781210152665,3,Done,naphthalene_theta=65_Rt=2.8_A2=16_a=6_b=7.2.log
6,7.2,65,2.8,20,-15.384479437256232,-3.6650587513577193,-2.0135904836351983,3,Done,naphthalene_theta=65_Rt=2.8_A2=20_a=6_b=7.2.log
6,7.2,65,2.8,24,-12.842822973034345,-3.401955103501677,-1.5097281915077474,3,Done,naphthalene_theta=65_Rt=2.8_A2=24_a=6_b=7.2.log
6,7.2,65,2.8,28,-10.611514129908755,-3.026797622500453,-1.1394797212269625,3,Done,naphthalene_theta=65_Rt=2.8_A2=28_a=6_b=7.2.log
6,7.2,65,3.0,-28,-16.481092067668214,-3.026797622558661,-2.606874205637723,3,Done,naphthalene_theta=65_Rt=3.0_A2=-28_a=6_b=7.2.log
6,7.2,65,3.0,-24,-18.282139894086868,-3.4019563585170545,-2.8695567942631897,3,Done,naphthalene_theta=65_Rt=3.0_A2=-24_a=6_b=7.2.log
6,7.2,65,3.0,-20,-19.833445015829057,-3.6650587513577193,-3.1258318782784045,3,Done,naphthalene_theta=65_Rt=3.0_A2=-20_a=6_b=7.2.log
6,7.2,65,3.0,-16,-21.05250116274692,-3.765717630449217,-3.380266475462122,3,Done,naphthalene_theta=65_Rt=3.0_A2=-16_a=6_b=7.2.log
6,7.2,65,3.0,-12,-21.99300185556058,-3.739135679381434,-3.628682624199428,3,Done,naphthalene_theta=65_Rt=3.0_A2=-12_a=6_b=7.2.log
6,7.2,65,3.0,-8,-22.592801013728604,-3.651566658867523,-3.822416923998389,3,Done,naphthalene_theta=65_Rt=3.0_A2=-8_a=6_b=7.2.log
6,7.2,65,3.0,-4,-22.68916772468947,-3.560367492958904,-3.892108184692916,3,Done,naphthalene_theta=65_Rt=3.0_A2=-4_a=6_b=7.2.log
6,7.2,65,3.0,0,-22.28481785103213,-3.520475427270867,-3.810966749122599,3,Done,naphthalene_theta=65_Rt=3.0_A2=0_a=6_b=7.2.log
6,7.2,65,3.0,4,-21.467706959228963,-3.5603662379435264,-3.586743620835477,3,Done,naphthalene_theta=65_Rt=3.0_A2=4_a=6_b=7.2.log
6,7.2,65,3.0,8,-20.233736154739745,-3.6515672864043154,-3.2326503954827785,3,Done,naphthalene_theta=65_Rt=3.0_A2=8_a=6_b=7.2.log
6,7.2,65,3.0,12,-18.644091427209787,-3.739135679381434,-2.79145501711173,3,Done,naphthalene_theta=65_Rt=3.0_A2=12_a=6_b=7.2.log
6,7.2,65,3.0,16,-16.880617644404992,-3.7658701153704897,-2.337219353416004,3,Done,naphthalene_theta=65_Rt=3.0_A2=16_a=6_b=7.2.log
6,7.2,65,3.0,20,-15.09570435504429,-3.6650587513577193,-1.941396713082213,3,Done,naphthalene_theta=65_Rt=3.0_A2=20_a=6_b=7.2.log
6,7.2,65,3.0,24,-13.406394724152053,-3.401955103501677,-1.650621129287174,3,Done,naphthalene_theta=65_Rt=3.0_A2=24_a=6_b=7.2.log
6,7.2,65,3.0,28,-11.9080627419753,-3.026797622500453,-1.4636168742435984,3,Done,naphthalene_theta=65_Rt=3.0_A2=28_a=6_b=7.2.log
