cx,cy,cz,a,b,theta,Rt,A2,E,E_i01,E_ip1,E_ip2,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.0,1.8,10.8,5.9,7.7,65.0,1.8,12.0,-6.1552606504410505,-1.5913528099190444,-0.2534901944454759,-0.1338177626021206,-2.013857175363228,-0.074442766373977,-0.074442766373977,-2.013857175363228,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.8_cz=10.8.log
0.0,1.8,10.9,5.9,7.7,65.0,1.8,12.0,-6.054961962043308,-1.515820686123334,-0.2300790515728294,-0.1271498412825167,-2.020309860643465,-0.0706463308888487,-0.0706463308888487,-2.020309860643465,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.8_cz=10.9.log
0.0,1.8,11.0,5.9,7.7,65.0,1.8,12.0,-5.876914784195833,-1.420298603712581,-0.208482667338103,-0.1208044601371511,-1.9966207305551509,-0.0670437959488481,-0.0670437959488481,-1.9966207305551509,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.8_cz=11.0.log
0.0,1.8,10.9,5.9,7.8,65.0,1.8,13.0,-5.86388767673634,-1.4454115540720522,-0.2402145930100232,-0.122605413896963,-1.9582277863519264,-0.0696002715267241,-0.0696002715267241,-1.9582277863519264,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.8_cz=10.9.log
0.0,1.7,10.8,5.9,7.8,65.0,1.8,13.0,-5.869280497776344,-1.4032617073971778,-0.2749811570392921,-0.1291553631890565,-1.955417169025168,-0.0755239660502411,-0.0755239660502411,-1.955417169025168,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.7_cz=10.8.log
0.0,1.7,10.9,5.9,7.8,65.0,1.8,13.0,-5.749336981680244,-1.3893360055517403,-0.2493574136169627,-0.1226317691616714,-1.922385042766109,-0.0716208539088256,-0.0716208539088256,-1.922385042766109,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.7_cz=10.9.log
0.0,1.7,11.0,5.9,7.8,65.0,1.8,13.0,-5.558531270478852,-1.3389795830007645,-0.225823278655298,-0.1164244402898475,-1.8707384595181795,-0.0679135247482918,-0.0679135247482918,-1.8707384595181795,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.7_cz=11.0.log
0.0,1.8,10.8,5.9,7.8,65.0,1.8,13.0,-5.977208452648483,-1.4984662695787847,-0.2648807561490685,-0.1290210760198533,-1.9690912394435145,-0.0733289360068738,-0.0733289360068738,-1.9690912394435145,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.8_cz=10.8.log
0.0,1.8,11.0,5.9,7.8,65.0,1.8,13.0,-5.679882919415832,-1.3682253140723333,-0.2175903475144878,-0.1164834263036027,-1.922732683073264,-0.0660592326894402,-0.0660592326894402,-1.922732683073264,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.8_cz=11.0.log
0.0,1.9,10.8,5.9,7.8,65.0,1.8,13.0,-5.991801825584844,-1.55264673801139,-0.2548820117954165,-0.1287349315825849,-1.9565987704554573,-0.0711703016422689,-0.0711703016422689,-1.9565987704554573,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.9_cz=10.8.log
0.0,1.9,10.9,5.9,7.8,65.0,1.8,13.0,-5.9081710579339415,-1.4710779682500288,-0.231183469062671,-0.1224196708062663,-1.9741257522255184,-0.0676192226819694,-0.0676192226819694,-1.9741257522255184,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.9_cz=10.9.log
0.0,1.9,11.0,5.9,7.8,65.0,1.8,13.0,-5.748299079597928,-1.3751580445095897,-0.2094590729102492,-0.116374239558354,-1.959413152653724,-0.0642407086561434,-0.0642407086561434,-1.959413152653724,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.9_cz=11.0.log
0.0,1.6,10.6,5.9,7.7,65.0,1.8,11.0,-6.052381641115062,-1.316109353560023,-0.3168197588529438,-0.1548882932402193,-2.044356671511196,-0.0879254462197423,-0.0879254462197423,-2.044356671511196,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.6_cz=10.6.log
0.0,1.7,10.6,5.9,7.7,65.0,1.8,11.0,-6.156712708179839,-1.5355872511863708,-0.3052070587873459,-0.1544038554420694,-1.9955508260754868,-0.0852064453065395,-0.0852064453065395,-1.9955508260754868,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.7_cz=10.6.log
0.0,1.8,10.6,5.9,7.7,65.0,1.8,11.0,-6.089353274554014,-1.687455966253765,-0.2936370292445645,-0.1537085744785145,-1.894742599572055,-0.0825332527165301,-0.0825332527165301,-1.894742599572055,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.8_cz=10.6.log
0.0,1.8,10.7,5.9,7.7,65.0,1.8,11.0,-6.26901440799702,-1.696406768984161,-0.2667545010335743,-0.1460868380963802,-2.0015197011525743,-0.0783634487888775,-0.0783634487888775,-2.0015197011525743,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.8_cz=10.7.log
0.0,1.8,10.8,5.9,7.7,65.0,1.8,11.0,-6.284289256087504,-1.6456223847344518,-0.2422891409369185,-0.1388177621411159,-2.0543792610405944,-0.0744007230969145,-0.0744007230969145,-2.0543792610405944,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.8_cz=10.8.log
0.0,1.7,10.7,5.9,7.7,65.0,1.8,12.0,-6.125767680350691,-1.5184988987166437,-0.2902196098584682,-0.1412098304135725,-2.007051201944705,-0.0808684687362983,-0.0808684687362983,-2.007051201944705,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.7_cz=10.7.log
0.0,1.8,10.7,5.9,7.7,65.0,1.8,12.0,-6.145113813574426,-1.630924845347181,-0.2793410966405645,-0.1408132440410554,-1.9685823288164104,-0.0784349849564023,-0.0784349849564023,-1.9685823288164104,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.8_cz=10.7.log
0.0,1.9,10.7,5.9,7.7,65.0,1.8,12.0,-6.02662110037636,-1.6942732350435108,-0.2685931052546948,-0.1402447199216112,-1.8857108482043257,-0.0760441718739457,-0.0760441718739457,-1.8857108482043257,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.9_cz=10.7.log
0.0,1.9,10.8,5.9,7.7,65.0,1.8,12.0,-6.095925814588554,-1.618904263828881,-0.243755004601553,-0.1333860356826335,-1.9776975390850569,-0.0722427161526866,-0.0722427161526866,-1.9776975390850569,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.9_cz=10.8.log
0.0,1.9,10.9,5.9,7.7,65.0,1.8,12.0,-6.043548809713684,-1.5212699830299243,-0.2212738312082365,-0.1268473814707249,-2.018454313511029,-0.0686244934913702,-0.0686244934913702,-2.018454313511029,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.9_cz=10.9.log
0.0,1.8,10.7,5.9,7.8,65.0,1.8,13.0,-5.991363823530264,-1.5121999534312636,-0.2920996299944818,-0.13576680852565914,-1.948397214699071,-0.07725150109035894,-0.07725150109035894,-1.948397214699071,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.8_cz=10.7.log
0.0,1.9,10.7,5.9,7.8,65.0,1.8,13.0,-5.969744848785922,-1.6085315234959126,-0.2810378837166354,-0.1353526519378647,-1.897505526081659,-0.0749058687360957,-0.0749058687360957,-1.897505526081659,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=1.9_cz=10.7.log
0.0,2.0,10.7,5.9,7.8,65.0,1.8,13.0,-5.81455535069108,-1.6582227853359657,-0.270188235794194,-0.1347715776646509,-1.8030815863749008,-0.0726047895732335,-0.0726047895732335,-1.8030815863749008,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=2.0_cz=10.7.log
0.0,2.0,10.8,5.9,7.8,65.0,1.8,13.0,-5.9070503247203305,-1.5726944274501875,-0.2450865807477384,-0.1282856344478204,-1.9114381306571888,-0.0690537103801034,-0.0690537103801034,-1.9114381306571888,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=2.0_cz=10.8.log
0.0,2.0,10.9,5.9,7.8,65.0,1.8,13.0,-5.878447163966484,-1.4722451367415488,-0.2223456182982772,-0.122067010262981,-1.9652201302233152,-0.0656745691085234,-0.0656745691085234,-1.9652201302233152,3,Done,anthracene_a=5.9_b=7.8_theta=65.0_Rt=1.8_A2=13.0_cx=0.0_cy=2.0_cz=10.9.log
