cx,cy,cz,a,b,theta,Rt,A2,E,E_i01,E_ip1,E_ip2,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.0,1.3,8.8,5.9,7.3,65.0,1.9,8.0,-5.549568545480724,-1.1906562992953695,-0.1284983602818101,-0.1384839268866926,-1.984378010616637,-0.0615869688917882,-0.0615869688917882,-1.984378010616637,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=8.0_cx=0.0_cy=1.3_cz=8.8.log
0.0,1.4,8.6,5.9,7.3,65.0,1.9,8.0,-5.891133533499669,-1.2528312451322563,-0.148315126018133,-0.1547841266728937,-2.100510031217709,-0.0670914866204839,-0.0670914866204839,-2.100510031217709,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=8.0_cx=0.0_cy=1.4_cz=8.6.log
0.0,1.4,8.8,5.9,7.3,65.0,1.9,8.0,-5.638622254889924,-1.2068667651619762,-0.1236746908980421,-0.138250493153464,-2.0249007238890044,-0.0600144289492163,-0.0600144289492163,-2.0249007238890044,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=8.0_cx=0.0_cy=1.4_cz=8.8.log
0.0,1.5,8.6,5.9,7.3,65.0,1.9,8.0,-5.837513431732077,-1.307043089007493,-0.1426813412690535,-0.1540380172082223,-2.0516571227635723,-0.0652183693600818,-0.0652183693600818,-2.0516571227635723,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=8.0_cx=0.0_cy=1.5_cz=8.6.log
0.0,1.5,8.7,5.9,7.3,65.0,1.9,8.0,-5.793326687416993,-1.2788465546327643,-0.1302415830432437,-0.1457272747647948,-2.057514301035553,-0.0617413364525418,-0.0617413364525418,-2.057514301035553,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=8.0_cx=0.0_cy=1.5_cz=8.7.log
0.0,1.5,8.8,5.9,7.3,65.0,1.9,8.0,-5.654732946306467,-1.2152823017677292,-0.1188943196902982,-0.1378143736510537,-2.0329159090470057,-0.0584550665516871,-0.0584550665516871,-2.0329159090470057,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=8.0_cx=0.0_cy=1.5_cz=8.8.log
0.0,0.9,8.7,6.0,7.2,65.0,2.2,0.0,-5.336897876171861,-0.7478149621747434,-0.1219779038219712,-0.164543789695017,-2.0913214022875763,-0.0599592079524882,-0.0599592079524882,-2.0913214022875763,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=0.0_cx=0.0_cy=0.9_cz=8.7.log
0.0,1.0,8.7,6.0,7.2,65.0,2.2,0.0,-5.431392724858597,-0.8770876697963104,-0.1179392495541833,-0.1644095025258138,-2.077354912238661,-0.0586232392524834,-0.0586232392524834,-2.077354912238661,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=0.0_cx=0.0_cy=1.0_cz=8.7.log
0.0,1.1,8.7,6.0,7.2,65.0,2.2,0.0,-5.380134570412338,-0.99421492125839,-0.1138704746845178,-0.1640474292798899,-1.9967129746219143,-0.0572878979728557,-0.0572878979728557,-1.9967129746219143,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=0.0_cx=0.0_cy=1.1_cz=8.7.log
0.0,1.0,8.7,6.0,7.2,65.0,2.2,1.0,-5.442801483965013,-0.8227321260492317,-0.1215267241350375,-0.1612085740198381,-2.10990134588792,-0.058765683992533,-0.058765683992533,-2.10990134588792,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=1.0_cx=0.0_cy=1.0_cz=8.7.log
0.0,1.1,8.7,6.0,7.2,65.0,2.2,1.0,-5.456748521188274,-0.94335460831644,-0.1173631953424774,-0.1609770228387788,-2.060091484541772,-0.0574353628035169,-0.0574353628035169,-2.060091484541772,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=1.0_cx=0.0_cy=1.1_cz=8.7.log
0.0,1.2,8.7,6.0,7.2,65.0,2.2,1.0,-5.295436408021487,-1.0502270913566465,-0.1131896263104863,-0.1605151754920371,-1.929643450799631,-0.0561088066315278,-0.0561088066315278,-1.929643450799631,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=1.0_cx=0.0_cy=1.2_cz=8.7.log
0.0,1.2,8.8,6.0,7.2,65.0,2.2,1.0,-5.348477318126243,-1.0871328370412812,-0.1045657562790438,-0.1512983085704036,-1.949712475587148,-0.0530277325306087,-0.0530277325306087,-1.949712475587148,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=1.0_cx=0.0_cy=1.2_cz=8.8.log
0.0,1.2,8.9,6.0,7.2,65.0,2.2,1.0,-5.309360855084378,-1.0733037716709075,-0.096570651512593,-0.1425602319068275,-1.94834387631272,-0.0501192236843053,-0.0501192236843053,-1.94834387631272,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=1.0_cx=0.0_cy=1.2_cz=8.9.log
0.0,1.0,8.7,6.0,7.2,65.0,2.1,2.0,-5.360553748207167,-0.79057914117584,-0.1250639979843981,-0.1580170581000857,-2.080991332681151,-0.0624554427922703,-0.0624554427922703,-2.080991332681151,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=2.0_cx=0.0_cy=1.0_cz=8.7.log
0.0,1.1,8.7,6.0,7.2,65.0,2.1,2.0,-5.471303615660872,-0.9103400522144512,-0.1208013226278126,-0.1579009687411598,-2.0801479592046235,-0.0609826768341008,-0.0609826768341008,-2.0801479592046235,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=2.0_cx=0.0_cy=1.1_cz=8.7.log
0.0,1.2,8.7,6.0,7.2,65.0,2.1,2.0,-5.451046337781008,-1.018124934809748,-0.1165248419274576,-0.1575401504524052,-2.019908254296752,-0.059519950998947,-0.059519950998947,-2.019908254296752,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=2.0_cx=0.0_cy=1.2_cz=8.7.log
0.0,1.2,8.8,6.0,7.2,65.0,2.1,2.0,-5.444397241866682,-1.0656525421654806,-0.1075489388895221,-0.1485404021805152,-2.0050952532037627,-0.0562324261118192,-0.0562324261118192,-2.0050952532037627,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=2.0_cx=0.0_cy=1.2_cz=8.8.log
0.0,1.2,8.9,6.0,7.2,65.0,2.1,2.0,-5.353023000643589,-1.0598261118866503,-0.0992099585128016,-0.1400062660686671,-1.973855922871735,-0.0531344092159997,-0.0531344092159997,-1.973855922871735,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=2.0_cx=0.0_cy=1.2_cz=8.9.log
0.0,1.0,8.7,6.0,7.2,65.0,2.1,3.0,-5.364032036275603,-0.7833634036942385,-0.1285121655091643,-0.154841230076272,-2.086096754006576,-0.0625608644913882,-0.0625608644913882,-2.086096754006576,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.0_cz=8.7.log
0.0,1.1,8.7,6.0,7.2,65.0,2.1,3.0,-5.508511193678714,-0.898123687482439,-0.1241453233524225,-0.154814247158356,-2.104619594232645,-0.0610943736101035,-0.0610943736101035,-2.104619594232645,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.1_cz=8.7.log
0.0,1.2,8.7,6.0,7.2,65.0,2.1,3.0,-5.541810011898633,-1.0028488314710555,-0.1197602834436111,-0.1545387702644802,-2.072695650480455,-0.0596354128792882,-0.0596354128792882,-2.072695650480455,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.2_cz=8.7.log
0.0,1.2,8.8,6.0,7.2,65.0,2.1,3.0,-5.517738100432325,-1.0555759866838343,-0.1104505450930446,-0.1457517476519569,-2.0466495928703807,-0.0563303176313638,-0.0563303176313638,-2.0466495928703807,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.2_cz=8.8.log
0.0,1.2,8.9,6.0,7.2,65.0,2.1,3.0,-5.408967399736866,-1.0535905450233258,-0.1018034573062323,-0.1374140222906135,-2.0048624469782226,-0.0532172405801247,-0.0532172405801247,-2.0048624469782226,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.2_cz=8.9.log
0.0,1.2,8.6,5.9,7.3,65.0,2.0,4.0,-5.572120627504773,-0.8800081013469025,-0.1433540319558233,-0.1692871378618292,-2.1230232075613458,-0.0667124706087634,-0.0667124706087634,-2.1230232075613458,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=4.0_cx=0.0_cy=1.2_cz=8.6.log
0.0,1.3,8.6,5.9,7.3,65.0,2.0,4.0,-5.583536289224867,-1.012199985445477,-0.1382103325449861,-0.1685730313765816,-2.0673429901653435,-0.0649334797635674,-0.0649334797635674,-2.0673429901653435,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=4.0_cx=0.0_cy=1.3_cz=8.6.log
0.0,1.4,8.6,5.9,7.3,65.0,2.0,4.0,-5.4143514356110245,-1.126374174898956,-0.1330747907049954,-0.1676022734027356,-1.930471764033428,-0.0631783342687413,-0.0631783342687413,-1.930471764033428,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=4.0_cx=0.0_cy=1.4_cz=8.6.log
0.0,1.4,8.7,5.9,7.3,65.0,2.0,4.0,-5.491098418540787,-1.16499804292107,-0.1219760213280096,-0.1582875149324536,-1.963120481785154,-0.0597979378944728,-0.0597979378944728,-1.963120481785154,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=4.0_cx=0.0_cy=1.4_cz=8.7.log
0.0,1.4,8.8,5.9,7.3,65.0,2.0,4.0,-5.461498144373763,-1.1522683750954457,-0.1118247919948771,-0.1494346039253287,-1.9673819021554664,-0.0566032845235895,-0.0566032845235895,-1.9673819021554664,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=4.0_cx=0.0_cy=1.4_cz=8.8.log
0.0,1.2,8.6,5.9,7.3,65.0,2.0,5.0,-5.632013319409452,-0.908824615587946,-0.1475947445142083,-0.1658515204908326,-2.1380614847003017,-0.066809734707931,-0.066809734707931,-2.1380614847003017,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=5.0_cx=0.0_cy=1.2_cz=8.6.log
0.0,1.3,8.6,5.9,7.3,65.0,2.0,5.0,-5.684046448324807,-1.030257840640843,-0.1423242880846373,-0.1652422082843259,-2.1080727817316074,-0.065038273925893,-0.065038273925893,-2.1080727817316074,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=5.0_cx=0.0_cy=1.3_cz=8.6.log
0.0,1.4,8.6,5.9,7.3,65.0,2.0,5.0,-5.579454964376055,-1.1362380046630278,-0.1370588516583666,-0.1643812645925209,-2.0076002731511835,-0.0632881485798861,-0.0632881485798861,-2.0076002731511835,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=5.0_cx=0.0_cy=1.4_cz=8.6.log
0.0,1.4,8.7,5.9,7.3,65.0,2.0,5.0,-5.6292780032381415,-1.1723800705512986,-0.1254844297654926,-0.1552767219836823,-2.0281794635520782,-0.0598889269167557,-0.0598889269167557,-2.0281794635520782,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=5.0_cx=0.0_cy=1.4_cz=8.7.log
0.0,1.4,8.8,5.9,7.3,65.0,2.0,5.0,-5.572276249702554,-1.15742462471826,-0.1148261723574251,-0.1466158290277235,-2.0200262260914315,-0.0566785857081413,-0.0566785857081413,-2.0200262260914315,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=5.0_cx=0.0_cy=1.4_cz=8.8.log
0.0,1.2,8.5,5.9,7.3,65.0,2.0,6.0,-5.572450697538443,-0.7599484954844229,-0.1655302353901788,-0.1721592510002665,-2.166579931596061,-0.0708264262357261,-0.0708264262357261,-2.166579931596061,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=6.0_cx=0.0_cy=1.2_cz=8.5.log
0.0,1.3,8.5,5.9,7.3,65.0,2.0,6.0,-5.6407413558335975,-0.922392009291798,-0.1597056876053102,-0.171479030221235,-2.124685481452616,-0.0688968329050112,-0.0688968329050112,-2.124685481452616,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=6.0_cx=0.0_cy=1.3_cz=8.5.log
0.0,1.4,8.5,5.9,7.3,65.0,2.0,6.0,-5.543252029805444,-1.067236377450172,-0.1538667071145028,-0.1705302350455895,-2.008826427627355,-0.0669829274702351,-0.0669829274702351,-2.008826427627355,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=6.0_cx=0.0_cy=1.4_cz=8.5.log
0.0,1.4,8.6,5.9,7.3,65.0,2.0,6.0,-5.710859323444311,-1.1626078572589904,-0.1408891727915033,-0.1611602557823062,-2.059731921443017,-0.0633690973627381,-0.0633690973627381,-2.059731921443017,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=6.0_cx=0.0_cy=1.4_cz=8.6.log
0.0,1.4,8.7,5.9,7.3,65.0,2.0,6.0,-5.735426967148669,-1.1909819769207388,-0.1289143993635662,-0.1522565163904801,-2.0716809667937923,-0.0599560704431496,-0.0599560704431496,-2.0716809667937923,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=2.0_A2=6.0_cx=0.0_cy=1.4_cz=8.7.log
0.0,1.3,8.6,5.9,7.3,65.0,1.9,7.0,-5.7872046998818405,-1.1221071069594473,-0.1501342775882221,-0.1586031524348072,-2.1092261450830847,-0.0689539363665971,-0.0689539363665971,-2.1092261450830847,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=7.0_cx=0.0_cy=1.3_cz=8.6.log
0.0,1.4,8.6,5.9,7.3,65.0,1.9,7.0,-5.829769958392717,-1.2028626238461584,-0.1446034043910913,-0.157953052141238,-2.0951234854001086,-0.067051953607006,-0.067051953607006,-2.0951234854001086,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=7.0_cx=0.0_cy=1.4_cz=8.6.log
0.0,1.5,8.6,5.9,7.3,65.0,1.9,7.0,-5.739138688892126,-1.2700927901896648,-0.1391070442623458,-0.1570751656545326,-2.02126304837293,-0.0651687960198614,-0.0651687960198614,-2.02126304837293,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=7.0_cx=0.0_cy=1.5_cz=8.6.log
0.0,1.3,8.5,5.9,7.3,65.0,1.9,8.0,-5.817980300460476,-1.0878889866289685,-0.1687399490620009,-0.1644490357139147,-2.125447278638603,-0.073003885889193,-0.073003885889193,-2.125447278638603,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=8.0_cx=0.0_cy=1.3_cz=8.5.log
0.0,1.4,8.5,5.9,7.3,65.0,1.9,8.0,-5.855994856159668,-1.194108231808059,-0.1626210990361869,-0.1637299092835746,-2.096830312599195,-0.0709374954167287,-0.0709374954167287,-2.096830312599195,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=8.0_cx=0.0_cy=1.4_cz=8.5.log
0.0,1.5,8.5,5.9,7.3,65.0,1.9,8.0,-5.754459973075427,-1.2854561175918209,-0.1565009939367883,-0.1627804866293445,-2.005968747078441,-0.0688924403802957,-0.0688924403802957,-2.005968747078441,3,Done,naphthalene_a=5.9_b=7.3_theta=65.0_Rt=1.9_A2=8.0_cx=0.0_cy=1.5_cz=8.5.log
0.0,1.5,8.5,5.9,7.4,65.0,1.8,9.0,-5.972534758155234,-1.345982594648376,-0.1607071934849955,-0.1596190911368467,-2.08139795914758,-0.0717149802949279,-0.0717149802949279,-2.08139795914758,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=9.0_cx=0.0_cy=1.5_cz=8.5.log
0.0,1.4,8.4,5.9,7.4,65.0,1.8,9.0,-5.867544177628588,-1.1573894841130823,-0.1831915043876506,-0.1696140705025755,-2.1005545844091102,-0.0781199749035295,-0.0781199749035295,-2.1005545844091102,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=9.0_cx=0.0_cy=1.4_cz=8.4.log
0.0,1.4,8.5,5.9,7.4,65.0,1.8,9.0,-5.923902733367868,-1.2719037840142846,-0.1669659782201051,-0.1604185390169732,-2.088389675598592,-0.0739175404596608,-0.0739175404596608,-2.088389675598592,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=9.0_cx=0.0_cy=1.4_cz=8.5.log
0.0,1.4,8.6,5.9,7.4,65.0,1.8,9.0,-5.850217371655162,-1.306888721534051,-0.1520544581580907,-0.1517061901395209,-2.049846128880745,-0.0699378720310051,-0.0699378720310051,-2.049846128880745,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=9.0_cx=0.0_cy=1.4_cz=8.6.log
0.0,1.5,8.4,5.9,7.4,65.0,1.8,9.0,-5.895618347625714,-1.2793033820344135,-0.1763899234356358,-0.1685975042637437,-2.0599427647830453,-0.075721004162915,-0.075721004162915,-2.0599427647830453,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=9.0_cx=0.0_cy=1.5_cz=8.4.log
0.0,1.5,8.6,5.9,7.4,65.0,1.8,9.0,-5.916850148612866,-1.3477465252799448,-0.146297053899616,-0.1510837001842446,-2.067945399816381,-0.0679160348081495,-0.0679160348081495,-2.067945399816381,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=9.0_cx=0.0_cy=1.5_cz=8.6.log
0.0,1.6,8.4,5.9,7.4,65.0,1.8,9.0,-5.77714885212481,-1.3801178835565224,-0.1696190905640833,-0.1673732323106378,-1.9566627763560973,-0.073356546490686,-0.073356546490686,-1.9566627763560973,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=9.0_cx=0.0_cy=1.6_cz=8.4.log
0.0,1.6,8.5,5.9,7.4,65.0,1.8,9.0,-5.904369601979852,-1.4045079422648996,-0.1544873144011944,-0.1586050349869765,-2.0238433695049025,-0.069541285658488,-0.069541285658488,-2.0238433695049025,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=9.0_cx=0.0_cy=1.6_cz=8.5.log
0.0,1.6,8.6,5.9,7.4,65.0,1.8,9.0,-5.889942519774195,-1.3764896207721904,-0.1405892229522578,-0.1502359341830015,-2.045393945387332,-0.0659199255460407,-0.0659199255460407,-2.045393945387332,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=9.0_cx=0.0_cy=1.6_cz=8.6.log
0.0,1.5,8.5,5.9,7.4,65.0,1.8,10.0,-5.997637040884001,-1.4062950907391496,-0.1648029513016808,-0.15654429217102,-2.063264175201766,-0.0717331781343091,-0.0717331781343091,-2.063264175201766,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=10.0_cx=0.0_cy=1.5_cz=8.5.log
0.0,1.4,8.4,5.9,7.4,65.0,1.8,10.0,-5.91146297508385,-1.2593655067612417,-0.1878564137150533,-0.1661853558034636,-2.070897834317293,-0.0781300150847528,-0.0781300150847528,-2.070897834317293,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=10.0_cx=0.0_cy=1.4_cz=8.4.log
0.0,1.4,8.5,5.9,7.4,65.0,1.8,10.0,-5.944721632753499,-1.3466508927522227,-0.1711897481000051,-0.1572151004220359,-2.060912895220099,-0.0739200505195185,-0.0739200505195185,-2.060912895220099,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=10.0_cx=0.0_cy=1.4_cz=8.5.log
0.0,1.4,8.6,5.9,7.4,65.0,1.8,10.0,-5.850641568307765,-1.3579454452265054,-0.1557768474449403,-0.1487154774367809,-2.024169047159376,-0.0699328519403934,-0.0699328519403934,-2.024169047159376,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=10.0_cx=0.0_cy=1.4_cz=8.6.log
0.0,1.5,8.4,5.9,7.4,65.0,1.8,10.0,-5.944371482008137,-1.3642236827872694,-0.1809010928263887,-0.165311234362889,-2.0412191214272752,-0.0757486145885195,-0.0757486145885195,-2.0412191214272752,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=10.0_cx=0.0_cy=1.5_cz=8.4.log
0.0,1.5,8.6,5.9,7.4,65.0,1.8,10.0,-5.921427206107182,-1.386992883082712,-0.1499071188736707,-0.1481820939225144,-2.050248362706043,-0.0679241924080997,-0.0679241924080997,-2.050248362706043,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=10.0_cx=0.0_cy=1.5_cz=8.6.log
0.0,1.6,8.4,5.9,7.4,65.0,1.8,10.0,-5.8481603939435445,-1.4472212929977104,-0.1739765199599787,-0.1642306622234173,-1.9579661146563008,-0.0733998447249177,-0.0733998447249177,-1.9579661146563008,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=10.0_cx=0.0_cy=1.6_cz=8.4.log
0.0,1.6,8.5,5.9,7.4,65.0,1.8,10.0,-5.949723514961079,-1.4502521662507206,-0.1584469025256112,-0.1556331477477215,-2.0231236155086663,-0.0695720337098464,-0.0695720337098464,-2.0231236155086663,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=10.0_cx=0.0_cy=1.6_cz=8.5.log
0.0,1.6,8.6,5.9,7.4,65.0,1.8,10.0,-5.913311619544402,-1.404683017521165,-0.1440762960119173,-0.1474215517519042,-2.04262599881622,-0.0659393783134874,-0.0659393783134874,-2.04262599881622,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.8_A2=10.0_cx=0.0_cy=1.6_cz=8.6.log
0.0,1.0,8.6,6.0,7.2,65.0,2.1,2.0,-5.258362489636056,-0.5609562893514521,-0.1353244140627794,-0.167868965130765,-2.130854532268131,-0.0662518782773986,-0.0662518782773986,-2.130854532268131,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=2.0_cx=0.0_cy=1.0_cz=8.6.log
0.0,1.1,8.6,6.0,7.2,65.0,2.1,2.0,-5.381416573189199,-0.7386357458890416,-0.1307592787197791,-0.1675727804540656,-2.107596501678927,-0.0646278823842294,-0.0646278823842294,-2.107596501678927,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=2.0_cx=0.0_cy=1.1_cz=8.6.log
0.0,1.2,8.6,6.0,7.2,65.0,2.1,2.0,-5.34640841773944,-0.8993172115297057,-0.126168415590655,-0.1670324943261221,-2.0139356140280142,-0.0630095341184642,-0.0630095341184642,-2.0139356140280142,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=2.0_cx=0.0_cy=1.2_cz=8.6.log
0.0,1.1,8.6,6.0,7.2,65.0,2.1,3.0,-5.428860721702222,-0.7202440553228371,-0.1345720295212231,-0.1642381922574713,-2.140145445388044,-0.0647577769123017,-0.0647577769123017,-2.140145445388044,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.1_cz=8.6.log
0.0,1.2,8.6,6.0,7.2,65.0,2.1,3.0,-5.453394480573479,-0.8767375192255713,-0.1298657045699656,-0.1638033278868533,-2.078350143157877,-0.0631438212876673,-0.0631438212876673,-2.078350143157877,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.2_cz=8.6.log
0.0,1.3,8.6,6.0,7.2,65.0,2.1,3.0,-5.289796348079108,-1.0155565363820642,-0.1251568694715388,-0.1631130668683909,-1.9314406394260004,-0.0615442982525564,-0.0615442982525564,-1.9314406394260004,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.3_cz=8.6.log
0.0,1.3,8.7,6.0,7.2,65.0,2.1,3.0,-5.4180073087336496,-1.094293981208466,-0.1153865387896075,-0.1540198194561526,-1.968968874949496,-0.0581846096902154,-0.0581846096902154,-1.968968874949496,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.3_cz=8.7.log
0.0,1.3,8.8,6.0,7.2,65.0,2.1,3.0,-5.429059642367065,-1.1119238745304756,-0.1063849077909253,-0.1453808892401866,-1.977668673614972,-0.0550163117877673,-0.0550163117877673,-1.977668673614972,3,Done,naphthalene_a=6.0_b=7.2_theta=65.0_Rt=2.1_A2=3.0_cx=0.0_cy=1.3_cz=8.8.log
0.0,1.5,8.4,5.9,7.4,65.0,1.7,11.0,-6.008120850310661,-1.4367356008151546,-0.1852465996053069,-0.1621316412347369,-2.032019824750023,-0.0799836795777082,-0.0799836795777082,-2.032019824750023,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.5_cz=8.4.log
0.0,1.4,8.3,5.9,7.4,65.0,1.7,11.0,-5.7873057291144505,-1.1670487456722185,-0.2108339472906664,-0.1721190903917886,-2.0313797645794693,-0.0872722083004191,-0.0872722083004191,-2.0313797645794693,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.4_cz=8.3.log
0.0,1.4,8.4,5.9,7.4,65.0,1.7,11.0,-5.910010917054024,-1.3402785286889412,-0.1923418552032672,-0.1628689654753543,-2.024698665627511,-0.0825621182157192,-0.0825621182157192,-2.024698665627511,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.4_cz=8.4.log
0.0,1.4,8.5,5.9,7.4,65.0,1.7,11.0,-5.873323544859886,-1.4058031229069456,-0.175272955733817,-0.1541164560476318,-1.9909593354095705,-0.0781061696761753,-0.0781061696761753,-1.9909593354095705,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.4_cz=8.5.log
0.0,1.5,8.3,5.9,7.4,65.0,1.7,11.0,-5.888865084853023,-1.330416581593454,-0.2031111817923374,-0.1711659026914276,-2.007628511026269,-0.0844571983616333,-0.0844571983616333,-2.007628511026269,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.5_cz=8.3.log
0.0,1.5,8.5,5.9,7.4,65.0,1.7,11.0,-5.973071906832047,-1.4568573364522308,-0.1687681869952939,-0.1535385192255489,-2.021210965060164,-0.0757429670193232,-0.0757429670193232,-2.021210965060164,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.5_cz=8.5.log
0.0,1.6,8.3,5.9,7.4,65.0,1.7,11.0,-5.861680724425241,-1.45727274811361,-0.1953965738648548,-0.1699918315280228,-1.937809238472255,-0.0817005469871219,-0.0817005469871219,-1.937809238472255,3,Done,naphthalene_a=5.9_b=7.4_theta=65.0_Rt=1.7_A2=11.0_cx=0.0_cy=1.6_cz=8.3.log
